snapshot,iter,branch,n_candidates,n_elite,noise_hash,identical_to_other_branch,pre_mean_l2,pre_var_mean,post_mean_l2,post_var_mean,best_task_distance_m,best_shaped_cost,selected_task_distance_m,selected_shaped_cost,selection_regret_m,mean_task_distance_m,median_task_distance_m,latent_physical_spearman,latent_task_spearman,latent_top10pct_recall_physical,latent_top10pct_recall_task,n_success,success_any
10,0,latent,300,30,222c28d3f23ab734,1,0.0,1.0,2.1836999093696456,0.9892555024770684,0.007221859921367067,0.05264701217507209,0.009399805227839031,0.06959274229412533,0.016945730119053246,0.09401942463780012,0.0848422993220137,0.43935554839498214,0.3816446849409438,0.5333333333333333,0.8333333333333334,43,1
10,0,physical,300,30,222c28d3f23ab734,1,0.0,1.0,2.3418082099163593,0.9895926180114484,0.007221859921367067,0.05264701217507209,0.04540624389392526,0.05264701217507209,0.0,0.09401942463780012,0.0848422993220137,0.43935554839498214,0.3816446849409438,0.5333333333333333,0.8333333333333334,43,1
10,1,latent,300,30,484ed1e628a556e7,0,2.1836999093696456,0.9892555024770684,3.1746738956620746,0.9657642684774854,0.01100436541667376,0.03943114788647797,0.03218670858023542,0.08116792066121517,0.0417367727747372,0.07218513005570747,0.06450411505373138,0.6134592606584517,0.7157795086612073,0.3333333333333333,0.7333333333333333,78,1
10,1,physical,300,30,484ed1e628a556e7,0,2.3418082099163593,0.9895926180114484,3.5465719012464194,0.9649522013740898,0.004761873063071754,0.04237714008634525,0.039050493835110264,0.04237714008634525,0.0,0.07471531040925482,0.06979844905975349,0.5004295603284481,0.6177464194046599,0.36666666666666664,0.7,70,1
10,2,latent,300,30,233cbfefb24aa90a,0,3.1746738956620746,0.9657642684774854,3.974735059963095,0.9293576319732457,0.008004867298546244,0.043759213038972275,0.03252690668209297,0.09757369151558168,0.053814478476609404,0.061405053570262665,0.052621816912168204,0.7363112923476927,0.8218766875187501,0.2,0.6,115,1
10,2,physical,300,30,233cbfefb24aa90a,0,3.5465719012464194,0.9649522013740898,4.662324976117707,0.9362482383850901,0.006632974410380601,0.0290383911787675,0.020319488376076174,0.0290383911787675,0.0,0.06113858374590563,0.05206235788247041,0.5103181146457183,0.7553212813475704,0.2,0.6666666666666666,105,1
10,3,latent,300,30,c5de741b0fc5c620,0,3.974735059963095,0.9293576319732457,4.515896299288965,0.8945421939226856,0.005548263569557875,0.04327528028339168,0.017725227571342258,0.07110926136203323,0.027833981078641552,0.057400609275700856,0.05079509155781807,0.7334699274436381,0.8230815897954421,0.4666666666666667,0.6666666666666666,127,1
10,3,physical,300,30,c5de741b0fc5c620,0,4.662324976117707,0.9362482383850901,5.426200990209364,0.8832879025499747,0.011795026412099863,0.027573600606981503,0.025098441354856844,0.027573600606981503,0.0,0.05258175778192373,0.039938113810595255,0.521918687985422,0.7774659718441316,0.2,0.5333333333333333,151,1
10,4,latent,300,30,4b33f1ef0e23b5e6,0,4.515896299288965,0.8945421939226856,5.054513564983579,0.8562633385741035,0.002864641836874383,0.04193265572883761,0.01777364650569766,0.07082273679696463,0.028890081068127023,0.049604540291897266,0.03928677723038071,0.6790231002566695,0.839155990622118,0.4666666666666667,0.7,157,1
10,4,physical,300,30,4b33f1ef0e23b5e6,0,5.426200990209364,0.8832879025499747,6.044341889859691,0.8272015771269638,0.011254578312630725,0.024733135576045173,0.013307806379869544,0.024733135576045173,0.0,0.043995414541061886,0.037538401989915884,0.5932697029966999,0.7735254836164845,0.3,0.5,207,1
