snapshot,candidate,source,label,learned_proxy_cost,physical_distance_m,physical_regret_m,proxy_rank_fraction,physical_rank_fraction,success,executed_steps
1,0,cem_initial,candidate,382.53887939453125,0.21684136351102434,0.20879222816953213,0.7111853088480802,0.9649415692821369,0,25
1,1,cem_initial,candidate,395.45916748046875,0.10684810337921676,0.09879896803772455,0.8447412353923205,0.7145242070116862,0,25
1,2,cem_initial,candidate,432.3837585449219,0.10991205988245611,0.1018629245409639,0.988313856427379,0.7362270450751253,0,25
1,3,cem_initial,candidate,397.39227294921875,0.1228672504632302,0.11481811512173799,0.8597662771285476,0.7929883138564274,0,25
1,4,cem_initial,candidate,411.93341064453125,0.03161995498322235,0.023570819641730145,0.9432387312186978,0.12520868113522537,1,13
1,5,cem_initial,candidate,415.3582458496094,0.10946206802366988,0.10141293268217767,0.9515859766277128,0.7295492487479132,0,25
1,6,cem_initial,candidate,419.0664978027344,0.21003126755243237,0.20198213221094016,0.9599332220367279,0.9565943238731218,0,25
1,7,cem_initial,candidate,380.4429931640625,0.23951519155400025,0.23146605621250804,0.672787979966611,0.9799666110183639,0,25
1,8,cem_initial,candidate,395.2047424316406,0.07720140230770427,0.06915226696621206,0.8414023372287145,0.5442404006677797,0,25
1,9,cem_initial,candidate,387.4214782714844,0.1267149637504505,0.11866582840895828,0.7863105175292153,0.8146911519198664,0,25
1,10,cem_initial,candidate,364.10296630859375,0.1190329108979794,0.1109837755564872,0.5609348914858097,0.7779632721202003,0,25
1,11,cem_initial,candidate,373.8380432128906,0.07015190146225626,0.062102766120764055,0.6227045075125208,0.5041736227045075,0,25
1,12,cem_initial,candidate,381.8643798828125,0.07839378799401907,0.07034465265252686,0.6994991652754591,0.5492487479131887,0,25
1,13,cem_initial,candidate,383.4764404296875,0.19767509245536513,0.18962595711387292,0.7262103505843072,0.9432387312186978,0,25
1,14,cem_initial,candidate,367.9662780761719,0.07568734493819419,0.06763820959670198,0.5742904841402338,0.5325542570951586,0,25
1,15,cem_initial,candidate,381.2440185546875,0.0876831711786933,0.07963403583720109,0.6844741235392321,0.5926544240400667,0,25
1,16,cem_initial,candidate,387.37713623046875,0.042830186493831295,0.03478105115233909,0.7813021702838063,0.3672787979966611,0,25
1,17,cem_initial,candidate,416.7536926269531,0.07931595955581307,0.07126682421432086,0.9565943238731218,0.5525876460767947,0,25
1,18,cem_initial,candidate,390.5967102050781,0.2824440177795058,0.2743948824380136,0.8146911519198664,0.989983305509182,0,25
1,19,cem_initial,candidate,372.485595703125,0.11232740566827039,0.10427827032677818,0.6076794657762938,0.7512520868113522,0,25
1,20,cem_initial,candidate,449.0687561035156,0.146275500819591,0.1382263654780988,0.996661101836394,0.8647746243739566,0,25
1,21,cem_initial,candidate,387.63958740234375,0.13619194549550456,0.12814281015401235,0.7913188647746243,0.8430717863105175,0,25
1,22,cem_initial,candidate,386.6881103515625,0.15267926964652304,0.14463013430503083,0.7746243739565943,0.8797996661101837,0,25
1,23,cem_initial,candidate,419.26983642578125,0.16172074477959592,0.1536716094381037,0.9649415692821369,0.9015025041736227,0,25
