snapshot,candidate,source,label,learned_proxy_cost,physical_distance_m,physical_regret_m,proxy_rank_fraction,physical_rank_fraction,success,executed_steps
16,0,cem_initial,candidate,391.3538513183594,0.19964970842986224,0.15055906664020535,0.9315525876460768,0.2921535893155259,0,25
16,1,cem_initial,candidate,390.44439697265625,0.2003929424537936,0.15130230066413675,0.9248747913188647,0.3071786310517529,0,25
16,2,cem_initial,candidate,367.2016296386719,0.21132558623180825,0.16223494444215136,0.7212020033388982,0.3806343906510851,0,25
16,3,cem_initial,candidate,356.5384826660156,0.215408328531604,0.16631768674194713,0.6193656093489148,0.41068447412353926,0,25
16,4,cem_initial,candidate,336.9786071777344,0.21110076888201063,0.16201012709235374,0.5175292153589316,0.3789649415692821,0,25
16,5,cem_initial,candidate,328.998291015625,0.2607019738192163,0.2116113320295594,0.5075125208681135,0.8330550918196995,0,25
16,6,cem_initial,candidate,373.1078796386719,0.22978752660456309,0.1806968848149062,0.7863105175292153,0.4974958263772955,0,25
16,7,cem_initial,candidate,380.3150634765625,0.21957505424064216,0.17048441245098528,0.8514190317195326,0.43906510851419034,0,25
16,8,cem_initial,candidate,353.3399658203125,0.16190789115898463,0.11281724936932776,0.5943238731218697,0.14023372287145242,0,25
16,9,cem_initial,candidate,348.6314392089844,0.2232980808736641,0.1742074390840072,0.5559265442404007,0.4557595993322204,0,25
16,10,cem_initial,candidate,383.0752258300781,0.21276954976517318,0.16367890797551632,0.8697829716193656,0.39398998330550916,0,25
16,11,cem_initial,candidate,323.14892578125,0.28424462795107075,0.23515398616141386,0.5041736227045075,0.9766277128547579,0,25
16,12,cem_initial,candidate,381.02325439453125,0.2242790307040005,0.17518838891434363,0.8564273789649416,0.4607679465776294,0,25
16,13,cem_initial,candidate,400.3336181640625,0.11517021571740117,0.0660795739277443,0.9749582637729549,0.07345575959933222,0,25
16,14,cem_initial,candidate,350.5436706542969,0.2386265345857281,0.18953589279607125,0.5792988313856428,0.5843071786310517,0,25
16,15,cem_initial,candidate,363.7294006347656,0.1762510298036398,0.12716038801398294,0.6894824707846411,0.17529215358931552,0,25
16,16,cem_initial,candidate,361.47979736328125,0.20988845192424274,0.16079781013458588,0.664440734557596,0.3606010016694491,0,25
16,17,cem_initial,candidate,355.5553283691406,0.21570772639960978,0.1666170846099529,0.6110183639398998,0.41569282136894825,0,25
16,18,cem_initial,candidate,369.7987365722656,0.1856089864066759,0.136518344617019,0.7529215358931552,0.21035058430717862,0,25
16,19,cem_initial,candidate,368.4303894042969,0.19828535478321188,0.14919471299355502,0.7328881469115192,0.2838063439065108,0,25
16,20,cem_initial,candidate,383.8222961425781,0.25083413012170064,0.20174348833204375,0.8814691151919867,0.7061769616026711,0,25
16,21,cem_initial,candidate,360.0914306640625,0.1754735568855086,0.12638291509585176,0.6494156928213689,0.1686143572621035,0,25
16,22,cem_initial,candidate,391.31427001953125,0.15606821248904512,0.10697757069938825,0.9298831385642737,0.1318864774624374,0,25
16,23,cem_initial,candidate,331.43572998046875,0.24728087843432212,0.19819023664466523,0.5108514190317195,0.664440734557596,0,25
16,24,cem_initial,candidate,384.46087646484375,0.23249651703091434,0.18340587524125745,0.8881469115191987,0.5292153589315526,0,25
16,25,cem_initial,candidate,378.2496032714844,0.21101399499228865,0.1619233532026318,0.8213689482470785,0.3772954924874791,0,25
16,26,cem_initial,candidate,347.10345458984375,0.29282858285825736,0.24373794106860047,0.5509181969949917,0.993322203672788,0,25
16,27,cem_initial,candidate,359.8458251953125,0.1440886339015518,0.09499799211189493,0.6477462437395659,0.11686143572621036,0,25
16,28,cem_initial,candidate,370.0772399902344,0.21498227068628634,0.16589162889662945,0.7595993322203672,0.4056761268781302,0,25
16,29,cem_initial,candidate,377.421142578125,0.19618260957355801,0.14709196778390116,0.8180300500834724,0.27545909849749584,0,25
16,30,cem_initial,candidate,354.6004638671875,0.1650349437637584,0.11594430197410154,0.6026711185308848,0.14691151919866444,0,25
16,31,cem_initial,candidate,397.7225036621094,0.23555777949429302,0.18646713770463613,0.9632721202003339,0.5575959933222037,0,25
16,32,cem_initial,candidate,383.51275634765625,0.2621871457694248,0.21309650397976793,0.8747913188647746,0.8580968280467446,0,25
16,33,cem_initial,candidate,408.761962890625,0.1814223000966251,0.13233165830696825,0.994991652754591,0.1986644407345576,0,25
16,34,cem_initial,candidate,372.2714538574219,0.17152212839724476,0.12243148660758789,0.7746243739565943,0.16193656093489148,0,25
16,35,cem_initial,candidate,381.10699462890625,0.23577909129875507,0.1866884495090982,0.8580968280467446,0.5592654424040067,0,25
16,36,cem_initial,candidate,381.1244812011719,0.18342391065171446,0.1343332688620576,0.8597662771285476,0.2020033388981636,0,25
16,37,cem_initial,candidate,370.0450744628906,0.2058346085330967,0.15674396674343982,0.7562604340567612,0.33889816360601,0,25
16,38,cem_initial,candidate,339.19366455078125,0.23037036719576298,0.1812797254061061,0.5242070116861436,0.5041736227045075,0,25
16,39,cem_initial,candidate,363.9344787597656,0.19412100166582336,0.14503035987616647,0.6911519198664441,0.25375626043405675,0,25
16,40,cem_initial,candidate,343.26507568359375,0.09038042945523479,0.04128978766557792,0.5342237061769616,0.02337228714524207,0,25
16,41,cem_initial,candidate,351.3997802734375,0.19483310713932417,0.14574246534966728,0.5859766277128547,0.2621035058430718,0,25
16,42,cem_initial,candidate,350.0855712890625,0.17613469740203877,0.1270440556123819,0.5726210350584308,0.17362270450751252,0,25
16,43,cem_initial,candidate,355.1616516113281,0.25644377777024124,0.20735313598058436,0.6093489148580968,0.7779632721202003,0,25
16,44,cem_initial,candidate,364.12310791015625,0.13405370525916066,0.08496306346950379,0.6944908180300501,0.1018363939899833,0,25
16,45,cem_initial,candidate,389.43353271484375,0.23592306760880216,0.18683242581914528,0.9181969949916527,0.5626043405676127,0,25
16,46,cem_initial,candidate,375.452392578125,0.21221372326065904,0.16312308147100218,0.8046744574290484,0.38898163606010017,0,25
16,47,cem_initial,candidate,375.8726806640625,0.20627711545630814,0.15718647366665128,0.8080133555926544,0.34056761268781305,0,25
16,48,cem_initial,candidate,358.647216796875,0.21965253717474156,0.1705618953850847,0.6327212020033389,0.44073455759599334,0,25
16,49,cem_initial,candidate,382.96368408203125,0.1970637419594534,0.14797310016979653,0.8681135225375626,0.27712854757929883,0,25
16,50,cem_initial,candidate,358.55242919921875,0.22247958265863815,0.17338894086898127,0.6293823038397329,0.44908180300500833,0,25
16,51,cem_initial,candidate,357.3360900878906,0.22057766126438574,0.17148701947472889,0.6243739565943238,0.44574290484140233,0,25
16,52,cem_initial,candidate,354.6949462890625,0.21928672177062272,0.17019607998096586,0.6043405676126878,0.4373956594323873,0,25
16,53,cem_initial,candidate,370.0686950683594,0.16699799012228733,0.11790734833263046,0.7579298831385642,0.15025041736227046,0,25
16,54,cem_initial,candidate,378.53887939453125,0.1570203786052896,0.10792973681563274,0.8280467445742905,0.1335559265442404,0,25
16,55,cem_initial,candidate,338.8802185058594,0.20962736350134292,0.16053672171168604,0.5225375626043406,0.3589315525876461,0,25
16,56,cem_initial,candidate,375.4424133300781,0.2581301699695009,0.209039528179844,0.8030050083472454,0.8013355592654424,0,25
