snapshot,iter,branch,n_candidates,n_elite,noise_hash,identical_to_other_branch,pre_mean_l2,pre_var_mean,post_mean_l2,post_var_mean,best_task_distance_m,best_shaped_cost,selected_task_distance_m,selected_shaped_cost,selection_regret_m,mean_task_distance_m,median_task_distance_m,latent_physical_spearman,latent_task_spearman,latent_top10pct_recall_physical,latent_top10pct_recall_task,n_success,success_any
15,0,latent,300,30,e4505064a5ca1555,1,0.0,1.0,2.977854383270192,0.962446711459612,0.03042654295845167,0.08720014210384773,0.03042654295845167,0.08720014210384773,0.0,0.03042654295845167,0.03042654295845167,0.9339823775819731,nan,0.8,0.13333333333333333,300,1
15,0,physical,300,30,e4505064a5ca1555,1,0.0,1.0,3.0358400946545046,0.9625149809195206,0.03042654295845167,0.08720014210384773,0.03042654295845167,0.08720014210384773,0.0,0.03042654295845167,0.03042654295845167,0.9339823775819731,nan,0.8,0.13333333333333333,300,1
15,1,latent,300,30,1befdd6d67b895f7,0,2.977854383270192,0.962446711459612,4.450727837843135,0.9420755871441505,0.03042654295845167,0.08522266473311664,0.03042654295845167,0.08522266473311664,0.0,0.03042654295845167,0.03042654295845167,0.8653118367981866,nan,0.7333333333333333,0.06666666666666667,300,1
15,1,physical,300,30,1befdd6d67b895f7,0,3.0358400946545046,0.9625149809195206,4.185621657894134,0.9400492213462501,0.03042654295845167,0.08692686467627941,0.03042654295845167,0.08692686467627941,0.0,0.03042654295845167,0.03042654295845167,0.811577017522417,nan,0.6666666666666666,0.1,300,1
15,2,latent,300,30,61095c9542534edd,0,4.450727837843135,0.9420755871441505,5.646752562397608,0.9283906947894882,0.03042654295845167,0.08546278034409957,0.03042654295845167,0.08635150301205563,0.00088872266795606,0.03042654295845167,0.03042654295845167,0.7842709363437371,nan,0.6333333333333333,0.16666666666666666,300,1
15,2,physical,300,30,61095c9542534edd,0,4.185621657894134,0.9400492213462501,5.096857468668575,0.9236542816946566,0.03042654295845167,0.08727148677948515,0.03042654295845167,0.08727148677948515,0.0,0.03042654295845167,0.03042654295845167,0.6517179079767552,nan,0.36666666666666664,0.06666666666666667,300,1
15,3,latent,300,30,b490de0c7b7043ba,0,5.646752562397608,0.9283906947894882,6.315343989493373,0.8905586024974241,0.03042654295845167,0.08438699919528538,0.03042654295845167,0.08438699919528538,0.0,0.03042654295845167,0.03042654295845167,0.7841562684029822,nan,0.5333333333333333,0.13333333333333333,300,1
15,3,physical,300,30,b490de0c7b7043ba,0,5.096857468668575,0.9236542816946566,5.601552310224158,0.8900282905518875,0.03042654295845167,0.08615005743333698,0.03042654295845167,0.08615005743333698,0.0,0.03042654295845167,0.03042654295845167,0.6612362359581773,nan,0.4666666666666667,0.13333333333333333,300,1
15,4,latent,300,30,8bc27795cea5336a,0,6.315343989493373,0.8905586024974241,6.937786155901033,0.8584375159625843,0.03042654295845167,0.08333461639660666,0.03042654295845167,0.08435767602269538,0.0010230596260887154,0.03042654295845167,0.03042654295845167,0.7683840931565906,nan,0.5333333333333333,0.13333333333333333,300,1
15,4,physical,300,30,8bc27795cea5336a,0,5.601552310224158,0.8900282905518875,6.2330664739632,0.8764352035075653,0.03042654295845167,0.08537198228605684,0.03042654295845167,0.08537198228605684,0.0,0.03042654295845167,0.03042654295845167,0.637471971910799,nan,0.43333333333333335,0.13333333333333333,300,1
15,5,latent,300,30,faed49d4c102c9a7,0,6.937786155901033,0.8584375159625843,7.572947069168175,0.8384465287542524,0.03042654295845167,0.08292372351421727,0.03042654295845167,0.08327732154754346,0.00035359803332618567,0.03042654295845167,0.03042654295845167,0.6856676185290947,nan,0.5333333333333333,0.13333333333333333,300,1
15,5,physical,300,30,faed49d4c102c9a7,0,6.2330664739632,0.8764352035075653,6.772748217059357,0.8525406292386197,0.03042654295845167,0.08514954512631628,0.03042654295845167,0.08514954512631628,0.0,0.03042654295845167,0.03042654295845167,0.5390046556072845,nan,0.36666666666666664,0.06666666666666667,300,1
15,6,latent,300,30,748b43736ddfa070,0,7.572947069168175,0.8384465287542524,7.926363550732863,0.8164648215611314,0.03042654295845167,0.08221410414749739,0.03042654295845167,0.08273934988912841,0.000525245741631028,0.03042654295845167,0.03042654295845167,0.6968286314292381,nan,0.5666666666666667,0.06666666666666667,300,1
15,6,physical,300,30,748b43736ddfa070,0,6.772748217059357,0.8525406292386197,7.143682031129904,0.8020143691851488,0.03042654295845167,0.08465100250470724,0.03042654295845167,0.08465100250470724,0.0,0.03042654295845167,0.03042654295845167,0.3527781419793553,nan,0.23333333333333334,0.13333333333333333,300,1
15,7,latent,300,30,a12f449da98a945b,0,7.926363550732863,0.8164648215611314,7.985423980392314,0.7840073152084932,0.03042654295845167,0.08215211328875177,0.03042654295845167,0.08259013840010736,0.0004380251113555861,0.03042654295845167,0.03042654295845167,0.5785206502294469,nan,0.5333333333333333,0.03333333333333333,300,1
15,7,physical,300,30,a12f449da98a945b,0,7.143682031129904,0.8020143691851488,7.613024294295526,0.7789541659655201,0.03042654295845167,0.08448851155750856,0.03042654295845167,0.08448851155750856,0.0,0.03042654295845167,0.03042654295845167,0.1768744097156635,nan,0.16666666666666666,0.1,300,1
