snapshot,candidate,source,label,learned_proxy_cost,physical_distance_m,physical_regret_m,proxy_rank_fraction,physical_rank_fraction,success,executed_steps
25,0,cem_initial,candidate,92.15666198730469,0.10514115493041619,0.10029918266229815,0.5275459098497496,0.9716193656093489,0,25
25,1,cem_initial,candidate,390.23681640625,0.03492399815128627,0.03008202588316823,0.9298831385642737,0.6193656093489148,1,5
25,2,cem_initial,candidate,200.02145385742188,0.03707266103936367,0.03223068877124563,0.672787979966611,0.672787979966611,1,14
25,3,cem_initial,candidate,276.148193359375,0.03307253362755465,0.028230561359436607,0.7829716193656093,0.5776293823038398,1,4
25,4,cem_initial,candidate,372.9427490234375,0.0815913474682574,0.07674937520013936,0.8998330550918197,0.9298831385642737,0,25
25,5,cem_initial,candidate,139.60812377929688,0.03134531354258688,0.026503341274468836,0.5893155258764607,0.5409015025041736,1,16
25,6,cem_initial,candidate,258.13134765625,0.06338736504981178,0.05854539278169374,0.7662771285475793,0.8697829716193656,0,25
25,7,cem_initial,candidate,280.2418212890625,0.029701522965560605,0.024859550697442563,0.7913188647746243,0.5008347245409015,1,11
25,8,cem_initial,candidate,319.86712646484375,0.03397132545093249,0.029129353182814448,0.8480801335559266,0.6060100166944908,1,12
25,9,cem_initial,candidate,162.08985900878906,0.02328988146442826,0.01844790919631022,0.6243739565943238,0.3088480801335559,1,7
25,10,cem_initial,candidate,208.86859130859375,0.06870249213950091,0.06386051987138287,0.6894824707846411,0.8931552587646077,0,25
25,11,cem_initial,candidate,92.81465148925781,0.023522669248555464,0.018680696980437422,0.5292153589315526,0.3121869782971619,1,18
25,12,cem_initial,candidate,346.7402648925781,0.12884676562553207,0.12400479335741403,0.8764607679465777,0.9833055091819699,0,25
25,13,cem_initial,candidate,335.0888671875,0.04399898756251489,0.03915701529439685,0.8647746243739566,0.7863105175292153,0,25
25,14,cem_initial,candidate,230.84988403320312,0.015242143224416303,0.010400170956298261,0.7312186978297162,0.07512520868113523,1,3
25,15,cem_initial,candidate,203.29843139648438,0.08491946405876162,0.08007749179064358,0.6811352253756261,0.9382303839732888,0,25
25,16,cem_initial,candidate,95.98462677001953,0.023733301114411843,0.0188913288462938,0.5358931552587646,0.31385642737896496,1,14
25,17,cem_initial,candidate,126.32058715820312,0.03157782924113508,0.026735856973017037,0.5759599332220368,0.5425709515859767,1,3
25,18,cem_initial,candidate,117.28559875488281,0.038759368971923995,0.03391739670380595,0.5642737896494157,0.7295492487479132,1,4
25,19,cem_initial,candidate,197.46829223632812,0.03711781880710945,0.03227584653899141,0.671118530884808,0.676126878130217,1,16
25,20,cem_initial,candidate,393.7577819824219,0.019733309471714266,0.014891337203596224,0.9332220367278798,0.19699499165275458,1,5
25,21,cem_initial,candidate,117.47038269042969,0.04427192164081364,0.039429949372695595,0.5659432387312187,0.7879799666110183,0,25
25,22,cem_initial,candidate,220.0638427734375,0.017819969582672904,0.012977997314554863,0.7045075125208681,0.13856427378964942,1,13
25,23,cem_initial,candidate,288.06011962890625,0.03108128265029229,0.02623931038217425,0.7996661101836394,0.5308848080133556,1,18
25,24,cem_initial,candidate,207.47982788085938,0.015995922395570364,0.011153950127452322,0.6844741235392321,0.08848080133555926,1,12
25,25,cem_initial,candidate,300.4429626464844,0.03679186559699745,0.03194989332887941,0.8130217028380634,0.667779632721202,1,18
25,26,cem_initial,candidate,385.44146728515625,0.017796113319396303,0.012954141051278262,0.9232053422370617,0.13689482470784642,1,14
25,27,cem_initial,candidate,122.95252990722656,0.039658038522088386,0.034816066253970344,0.5709515859766278,0.7562604340567612,1,6
25,28,cem_initial,candidate,377.6107482910156,0.024292425430797092,0.01945045316267905,0.9065108514190318,0.330550918196995,1,10
25,29,cem_initial,candidate,156.69737243652344,0.039843611368632285,0.035001639100514244,0.6143572621035058,0.7612687813021702,1,5
25,30,cem_initial,candidate,95.69314575195312,0.027637989983446822,0.02279601771532878,0.5325542570951586,0.44407345575959933,1,8
25,31,cem_initial,candidate,109.00567626953125,0.09879131606550746,0.09394934379738942,0.5542570951585977,0.9632721202003339,0,25
25,32,cem_initial,candidate,251.7891845703125,0.043775960543316464,0.03893398827519842,0.7545909849749582,0.7846410684474123,0,25
25,33,cem_initial,candidate,239.4197540283203,0.06708609099756392,0.06224411872944588,0.7412353923205343,0.8831385642737897,0,25
25,34,cem_initial,candidate,181.27674865722656,0.03285759528799359,0.02801562301987555,0.6494156928213689,0.5742904841402338,1,3
25,35,cem_initial,candidate,398.397705078125,0.09419431870943447,0.08935234644131643,0.9398998330550918,0.9565943238731218,0,25
25,36,cem_initial,candidate,213.117919921875,0.06611242549141788,0.06127045322329984,0.6961602671118531,0.8797996661101837,0,25
25,37,cem_initial,candidate,318.707763671875,0.024941831668268594,0.020099859400150553,0.8447412353923205,0.34724540901502504,1,4
25,38,cem_initial,candidate,352.588623046875,0.02819095277180284,0.023348980503684797,0.8831385642737897,0.4691151919866444,1,9
25,39,cem_initial,candidate,350.2264404296875,0.07338616199555874,0.0685441897274407,0.8781302170283807,0.9081803005008348,0,25
25,40,cem_initial,candidate,327.9023132324219,0.011757268936314572,0.006915296668196531,0.8580968280467446,0.03171953255425709,1,19
25,41,cem_initial,candidate,401.0799560546875,0.025842622599881394,0.021000650331763352,0.9432387312186978,0.38731218697829717,1,6
25,42,cem_initial,candidate,229.1498565673828,0.09027957480799914,0.0854376025398811,0.7245409015025042,0.9449081803005008,0,25
25,43,cem_initial,candidate,496.41973876953125,0.09875034510843934,0.0939083728403213,0.996661101836394,0.9616026711185309,0,25
25,44,cem_initial,candidate,217.60670471191406,0.03758402259696934,0.032742050328851295,0.6994991652754591,0.6911519198664441,1,6
25,45,cem_initial,candidate,455.80792236328125,0.08421478183270183,0.07937280956458379,0.9699499165275459,0.9348914858096828,0,25
25,46,cem_initial,candidate,240.29783630371094,0.02217616713066774,0.0173341948625497,0.7429048414023373,0.2687813021702838,1,6
25,47,cem_initial,candidate,217.66500854492188,0.027465089786573253,0.02262311751845521,0.7011686143572621,0.43906510851419034,1,8
25,48,cem_initial,candidate,221.0067901611328,0.06016750359913891,0.05532553133102087,0.7095158597662772,0.8580968280467446,0,25
25,49,cem_initial,candidate,166.90719604492188,0.055636353817415884,0.05079438154929784,0.6360601001669449,0.8347245409015025,0,25
25,50,cem_initial,candidate,200.12200927734375,0.01745083729279998,0.012608865024681937,0.674457429048414,0.1285475792988314,1,5
25,51,cem_initial,candidate,380.8552551269531,0.10136228911572899,0.09652031684761095,0.9115191986644408,0.9666110183639399,0,25
25,52,cem_initial,candidate,407.5229187011719,0.0709458010023606,0.06610382873424256,0.9499165275459098,0.8981636060100167,0,25
25,53,cem_initial,candidate,83.82681274414062,0.03890749751843057,0.03406552525031253,0.5242070116861436,0.7345575959933222,1,6
25,54,cem_initial,candidate,96.7056655883789,0.050895646315702515,0.046053674047584474,0.5392320534223706,0.8130217028380634,0,25
25,55,cem_initial,candidate,221.91455078125,0.02289111727858438,0.01804914501046634,0.7145242070116862,0.2871452420701169,1,5
25,56,cem_initial,candidate,356.2378234863281,0.03030972520011282,0.02546775293199478,0.8864774624373957,0.5175292153589316,1,5
25,57,cem_initial,candidate,288.68792724609375,0.025789409225752437,0.020947436957634395,0.8013355592654424,0.38397328881469117,1,4
25,58,cem_initial,candidate,166.85215759277344,0.030725583372829563,0.02588361110471152,0.6343906510851419,0.5242070116861436,1,24
25,59,cem_initial,candidate,456.45965576171875,0.07193042950412863,0.06708845723601059,0.9716193656093489,0.9031719532554258,0,25
25,60,cem_initial,candidate,531.4173583984375,0.05623893943453295,0.05139696716641491,1.0,0.8397328881469115,0,25
25,61,cem_initial,candidate,312.6433410644531,0.05604078180909497,0.05119880954097693,0.8347245409015025,0.8380634390651085,0,25
25,62,cem_initial,candidate,196.89010620117188,0.022008742553288,0.01716677028516996,0.669449081803005,0.2637729549248748,1,5
25,63,cem_initial,candidate,251.44961547851562,0.027712244808864733,0.02287027254074669,0.7529215358931552,0.44741235392320533,1,16
25,64,cem_initial,candidate,254.49740600585938,0.07476446284082637,0.06992249057270833,0.7595993322203672,0.9115191986644408,0,25
25,65,cem_initial,candidate,157.57659912109375,0.029058562807958203,0.024216590539840162,0.6176961602671118,0.48580968280467446,1,19
25,66,cem_initial,candidate,416.84735107421875,0.026445399523434786,0.021603427255316745,0.9549248747913188,0.41736227045075125,1,14
25,67,cem_initial,candidate,370.61578369140625,0.017757152602105284,0.012915180333987242,0.8981636060100167,0.1352253756260434,1,4
25,68,cem_initial,candidate,266.17059326171875,0.10968986786624725,0.10484789559812921,0.7746243739565943,0.9732888146911519,0,25
25,69,cem_initial,candidate,202.33270263671875,0.09237477506317546,0.08753280279505742,0.679465776293823,0.9499165275459098,0,25
25,70,cem_initial,candidate,416.6236877441406,0.04801689982686818,0.04317492755875014,0.9532554257095158,0.7979966611018364,0,25
25,71,cem_initial,candidate,402.44873046875,0.06491564489183925,0.06007367262372121,0.9465776293823038,0.8764607679465777,0,25
25,72,cem_initial,candidate,107.28133392333984,0.0730601368850422,0.06821816461692416,0.5509181969949917,0.9065108514190318,0,25
25,73,cem_initial,candidate,279.3875732421875,0.022622839575682122,0.01778086730756408,0.7896494156928213,0.27712854757929883,1,20
25,74,cem_initial,candidate,484.1824951171875,0.02961174304000892,0.024769770771890878,0.991652754590985,0.4974958263772955,1,6
25,75,cem_initial,candidate,382.93927001953125,0.012409719653785015,0.007567747385666974,0.9181969949916527,0.03672787979966611,1,4
25,76,cem_initial,candidate,226.22225952148438,0.10139867054614006,0.09655669827802202,0.7195325542570952,0.9682804674457429,0,25
25,77,cem_initial,candidate,351.10595703125,0.08328086787841271,0.07843889561029467,0.8797996661101837,0.9332220367278798,0,25
25,78,cem_initial,candidate,373.75262451171875,0.08524004106721636,0.08039806879909832,0.9015025041736227,0.9398998330550918,0,25
25,79,cem_initial,candidate,379.29376220703125,0.026331179999529407,0.021489207731411365,0.9098497495826378,0.4073455759599332,1,11
25,80,cem_initial,candidate,145.29598999023438,0.020850754815266298,0.016008782547148256,0.6010016694490818,0.23205342237061768,1,11
25,81,cem_initial,candidate,69.94692993164062,0.020159418050047742,0.0153174457819297,0.5158597662771286,0.2036727879799666,1,7
25,82,cem_initial,candidate,221.591796875,0.054702396222988246,0.049860423954870205,0.7128547579298832,0.8247078464106845,0,25
25,83,cem_initial,candidate,476.7524719238281,0.09099461933352841,0.08615264706541037,0.986644407345576,0.9465776293823038,0,25
25,84,cem_initial,candidate,131.36912536621094,0.035881644515424825,0.031039672247306783,0.5776293823038398,0.6360601001669449,1,12
25,85,cem_initial,candidate,96.47126770019531,0.010260769238633729,0.005418796970515687,0.5375626043405676,0.02337228714524207,1,24
25,86,cem_initial,candidate,100.5728530883789,0.01924511026684137,0.01440313799872333,0.5459098497495827,0.18030050083472454,1,14
25,87,cem_initial,candidate,217.24993896484375,0.02042157973853788,0.015579607470419837,0.6978297161936561,0.21535893155258765,1,8
25,88,cem_initial,candidate,338.2479553222656,0.037002179843511125,0.032160207575393084,0.8664440734557596,0.671118530884808,1,5
25,89,cem_initial,candidate,141.9340362548828,0.03564613920384918,0.03080416693573114,0.5943238731218697,0.6293823038397329,1,16
25,90,cem_initial,candidate,229.80679321289062,0.03470867157152441,0.029866699303406366,0.7262103505843072,0.6143572621035058,1,18
25,91,cem_initial,candidate,468.74359130859375,0.07672976447155971,0.07188779220344167,0.9833055091819699,0.9165275459098498,0,25
25,92,cem_initial,candidate,97.73157501220703,0.0433932020530861,0.038551229784968055,0.5425709515859767,0.7813021702838063,0,25
25,93,cem_initial,candidate,223.20425415039062,0.024133702140095404,0.019291729871977362,0.7161936560934892,0.32387312186978295,1,9
25,94,cem_initial,candidate,334.30914306640625,0.018354341077585386,0.013512368809467344,0.8631051752921536,0.15525876460767946,1,20
25,95,cem_initial,candidate,314.33197021484375,0.038043143055110494,0.03320117078699245,0.8363939899833055,0.6994991652754591,1,7
25,96,cem_initial,candidate,240.3427734375,0.019271972837644452,0.01443000056952641,0.7445742904841403,0.18196994991652754,1,20
