snapshot,selector,selected_candidate,selected_physical_distance_m,selected_success,selection_regret_m,success_gap,spearman_physical,top10pct_recall_physical,false_elite_rate_physical
8,pred_l2,47,0.03686189327200867,1.0,0.024233791723414354,0.0,-0.07305103390037666,0.03333333333333333,0.5
8,pred_pfcg,177,0.03715449204177612,1.0,0.024526390493181803,0.0,-0.09562017355748398,0.06666666666666667,0.5333333333333333
8,pred_projected,47,0.03686189327200867,1.0,0.024233791723414354,0.0,-0.08030133668151869,0.03333333333333333,0.5
8,pred_diag,162,0.026727965835699457,1.0,0.014099864287105137,0.0,-0.061787353192813255,0.06666666666666667,0.4
8,pred_random,177,0.03715449204177612,1.0,0.024526390493181803,0.0,-0.047739197102190024,0.13333333333333333,0.5
