snapshot,selector,selected_candidate,selected_physical_distance_m,selected_success,selection_regret_m,success_gap,spearman_physical,top10pct_recall_physical,false_elite_rate_physical
5,pred_diag,0,0.14521203195866553,0.0,0.0,0.0,nan,0.1,0.0
5,pred_l2,0,0.14521203195866553,0.0,0.0,0.0,nan,0.13333333333333333,0.0
5,pred_pfcg,11,0.14521203195866553,0.0,0.0,0.0,nan,0.16666666666666666,0.0
5,pred_projected,258,0.14521203195866553,0.0,0.0,0.0,nan,0.13333333333333333,0.0
5,pred_random,258,0.14521203195866553,0.0,0.0,0.0,nan,0.2,0.0
6,pred_diag,246,0.27594709406616397,0.0,0.182787967584365,0.0,-0.16616317959088434,0.03333333333333333,0.6
6,pred_l2,246,0.27594709406616397,0.0,0.182787967584365,0.0,-0.19859553995044388,0.03333333333333333,0.5333333333333333
6,pred_pfcg,113,0.23436042000508545,0.0,0.14120129352328648,0.0,-0.10515583506483404,0.03333333333333333,0.6
6,pred_projected,288,0.18422819480842864,0.0,0.09106906832662968,0.0,-0.1487514305714508,0.13333333333333333,0.7
6,pred_random,299,0.09315912648179896,0.0,0.0,0.0,0.03248613873487483,0.13333333333333333,0.23333333333333334
7,pred_diag,0,0.0007737591168389871,1.0,0.0,0.0,nan,0.13333333333333333,0.0
7,pred_l2,0,0.0007737591168389871,1.0,0.0,0.0,nan,0.13333333333333333,0.0
7,pred_pfcg,105,0.0007737591168389871,1.0,0.0,0.0,nan,0.16666666666666666,0.0
7,pred_projected,0,0.0007737591168389871,1.0,0.0,0.0,nan,0.13333333333333333,0.0
7,pred_random,105,0.0007737591168389871,1.0,0.0,0.0,nan,0.1,0.0
8,pred_diag,162,0.026710643508529277,1.0,0.014306011657763856,0.0,-0.06174735274836386,0.06666666666666667,0.43333333333333335
8,pred_l2,47,0.03687136384260008,1.0,0.024466731991834655,0.0,-0.07165724063600705,0.03333333333333333,0.4666666666666667
8,pred_pfcg,177,0.037764062682473475,1.0,0.025359430831708052,0.0,-0.09981222013577927,0.06666666666666667,0.5333333333333333
8,pred_projected,47,0.03687136384260008,1.0,0.024466731991834655,0.0,-0.07966710741230457,0.03333333333333333,0.4666666666666667
8,pred_random,177,0.037764062682473475,1.0,0.025359430831708052,0.0,-0.05488683207591195,0.13333333333333333,0.5
9,pred_diag,234,0.023651917539540546,1.0,0.01285329280309832,0.0,-0.02040911565684063,0.13333333333333333,0.4
9,pred_l2,234,0.023651917539540546,1.0,0.01285329280309832,0.0,-0.024164268491872132,0.13333333333333333,0.36666666666666664
9,pred_pfcg,124,0.01837810792195351,1.0,0.007579483185511285,0.0,-0.05248102756697296,0.16666666666666666,0.4
9,pred_projected,234,0.023651917539540546,1.0,0.01285329280309832,0.0,-0.025399393326592516,0.13333333333333333,0.4
9,pred_random,136,0.02138837303728041,1.0,0.010589748300838184,0.0,-0.042484027600306666,0.16666666666666666,0.4
10,pred_diag,0,0.037528080468081565,1.0,0.018920831563547163,0.0,0.19247813864598495,0.06666666666666667,0.5
10,pred_l2,54,0.03392155784637491,1.0,0.01531430894184051,0.0,0.18750430560339557,0.06666666666666667,0.5
10,pred_pfcg,54,0.03392155784637491,1.0,0.01531430894184051,0.0,0.16768808542317137,0.03333333333333333,0.5666666666666667
10,pred_projected,54,0.03392155784637491,1.0,0.01531430894184051,0.0,0.19509950110556784,0.06666666666666667,0.4666666666666667
10,pred_random,198,0.018607248904534402,1.0,0.0,0.0,0.1148812764586273,0.1,0.43333333333333335
11,pred_diag,0,0.2833602428029703,0.0,0.24538096886905555,1.0,-0.047206005595742756,0.06666666666666667,0.16666666666666666
11,pred_l2,0,0.2833602428029703,0.0,0.24538096886905555,1.0,-0.042498709489833086,0.06666666666666667,0.13333333333333333
11,pred_pfcg,115,0.29252604557217904,0.0,0.25454677163826434,1.0,-0.04697317765661213,0.06666666666666667,0.1
11,pred_projected,193,0.2833602428029703,0.0,0.24538096886905555,1.0,-0.03343138606858145,0.1,0.1
11,pred_random,59,0.2833602428029703,0.0,0.24538096886905555,1.0,0.023688692499440035,0.06666666666666667,0.06666666666666667
12,pred_diag,194,0.3221295279138565,0.0,0.22301953755290777,0.0,-0.16287336525961396,0.13333333333333333,0.5666666666666667
12,pred_l2,102,0.36112340257238407,0.0,0.2620134122114353,0.0,-0.11743508261202902,0.03333333333333333,0.5666666666666667
12,pred_pfcg,126,0.3715615267143092,0.0,0.27245153635336045,0.0,-0.11047811642351581,0.06666666666666667,0.4666666666666667
12,pred_projected,86,0.34027559908914085,0.0,0.2411656087281921,0.0,0.23230880343114924,0.23333333333333334,0.3333333333333333
12,pred_random,238,0.34970405247603503,0.0,0.2505940621150863,0.0,-0.27517150190557677,0.06666666666666667,0.5666666666666667
13,pred_diag,69,0.030234193442934158,1.0,0.016368804067941476,0.0,0.1291987688752097,0.1,0.4
13,pred_l2,69,0.030234193442934158,1.0,0.016368804067941476,0.0,0.12655429504772273,0.1,0.4
13,pred_pfcg,112,0.02546208303522023,1.0,0.011596693660227548,0.0,0.11920488005422282,0.1,0.43333333333333335
13,pred_projected,69,0.030234193442934158,1.0,0.016368804067941476,0.0,0.13356237291525458,0.1,0.4
13,pred_random,69,0.030234193442934158,1.0,0.016368804067941476,0.0,0.12100578895321058,0.1,0.43333333333333335
14,pred_diag,219,0.030373207805713474,1.0,0.00867517210745494,0.0,-0.02079469225050082,0.06666666666666667,0.4666666666666667
14,pred_l2,0,0.03778041184871361,1.0,0.016082376150455078,0.0,-0.012298639305393681,0.06666666666666667,0.4666666666666667
14,pred_pfcg,96,0.24612911993219852,0.0,0.22443108423393998,1.0,-0.002154257797069753,0.06666666666666667,0.4666666666666667
14,pred_projected,0,0.03778041184871361,1.0,0.016082376150455078,0.0,-0.013811756890947784,0.06666666666666667,0.4666666666666667
14,pred_random,96,0.24612911993219852,0.0,0.22443108423393998,1.0,0.01816830796399377,0.06666666666666667,0.4
15,pred_diag,0,0.03042654295845167,1.0,0.0,0.0,nan,0.03333333333333333,0.0
15,pred_l2,0,0.03042654295845167,1.0,0.0,0.0,nan,0.06666666666666667,0.0
15,pred_pfcg,25,0.03042654295845167,1.0,0.0,0.0,nan,0.06666666666666667,0.0
15,pred_projected,26,0.03042654295845167,1.0,0.0,0.0,nan,0.06666666666666667,0.0
15,pred_random,189,0.03042654295845167,1.0,0.0,0.0,nan,0.06666666666666667,0.0
16,pred_diag,100,0.2911834163001972,0.0,0.2420927745105403,0.0,-0.1468118534650385,0.06666666666666667,0.6333333333333333
16,pred_l2,154,0.22984948906630565,0.0,0.18075884727664876,0.0,-0.0444520494672163,0.1,0.5333333333333333
16,pred_pfcg,91,0.2695196308077617,0.0,0.22042898901810482,0.0,0.11981688685429838,0.03333333333333333,0.5333333333333333
16,pred_projected,105,0.2227363866527453,0.0,0.17364574486308842,0.0,0.21868909654551713,0.26666666666666666,0.3
16,pred_random,286,0.2559932502609981,0.0,0.20690260847134123,0.0,0.12486227624751386,0.2,0.3333333333333333
17,pred_diag,234,0.13563503795541856,0.0,0.107216017416362,1.0,0.09379126434738164,0.03333333333333333,0.4666666666666667
17,pred_l2,110,0.177520415129493,0.0,0.14910139459043642,1.0,0.05327614751275014,0.2,0.3333333333333333
17,pred_pfcg,94,0.08249215686774468,0.0,0.054073136328688105,1.0,-0.16122001355570617,0.06666666666666667,0.6333333333333333
17,pred_projected,7,0.09138563218431371,0.0,0.06296661164525713,1.0,0.09914376826409181,0.13333333333333333,0.3
17,pred_random,181,0.10460164351957386,0.0,0.07618262298051728,1.0,-0.22531494794386603,0.03333333333333333,0.7333333333333333
18,pred_diag,74,0.03801501410745881,1.0,0.0194642704970984,0.0,0.02628118090201002,0.06666666666666667,0.5666666666666667
18,pred_l2,74,0.03801501410745881,1.0,0.0194642704970984,0.0,0.02643940488227647,0.06666666666666667,0.6
18,pred_pfcg,74,0.03801501410745881,1.0,0.0194642704970984,0.0,0.004657829531439239,0.06666666666666667,0.6
18,pred_projected,74,0.03801501410745881,1.0,0.0194642704970984,0.0,0.03750752786142068,0.06666666666666667,0.6
18,pred_random,74,0.03801501410745881,1.0,0.0194642704970984,0.0,0.03528972544139379,0.1,0.5333333333333333
19,pred_diag,0,0.26836799471511524,0.0,0.24214051451458923,1.0,-0.017948586685128075,0.06666666666666667,0.5666666666666667
19,pred_l2,0,0.26836799471511524,0.0,0.24214051451458923,1.0,-0.025977538563708148,0.06666666666666667,0.5333333333333333
19,pred_pfcg,0,0.26836799471511524,0.0,0.24214051451458923,1.0,-0.028976384120750934,0.06666666666666667,0.4666666666666667
19,pred_projected,77,0.2666839702933032,0.0,0.2404564900927772,1.0,-0.04559971329001631,0.06666666666666667,0.5666666666666667
19,pred_random,138,0.02839812134426463,1.0,0.0021706411437386088,0.0,-0.02508202215570828,0.13333333333333333,0.43333333333333335
20,pred_diag,0,0.09566583028192274,0.0,0.07885973220527244,1.0,-0.043247610861285334,0.13333333333333333,0.4666666666666667
20,pred_l2,0,0.09566583028192274,0.0,0.07885973220527244,1.0,-0.028661664534793012,0.13333333333333333,0.5
20,pred_pfcg,265,0.09566881722371366,0.0,0.07886271914706336,1.0,-0.014824171301536505,0.06666666666666667,0.5333333333333333
20,pred_projected,0,0.09566583028192274,0.0,0.07885973220527244,1.0,-0.029139892283202597,0.16666666666666666,0.5
20,pred_random,0,0.09566583028192274,0.0,0.07885973220527244,1.0,-0.01845887996928147,0.1,0.6
21,pred_diag,1,0.029560826495035816,1.0,0.02675280578886738,0.0,0.09830375893065478,0.06666666666666667,0.4
21,pred_l2,1,0.029560826495035816,1.0,0.02675280578886738,0.0,0.1002366692963255,0.1,0.36666666666666664
21,pred_pfcg,30,0.03684138416964068,1.0,0.034033363463472244,0.0,0.09370859676218624,0.06666666666666667,0.4
21,pred_projected,30,0.03684138416964068,1.0,0.034033363463472244,0.0,0.09717307970088555,0.1,0.43333333333333335
21,pred_random,226,0.030999669207413236,1.0,0.0281916485012448,0.0,0.1270734119267992,0.13333333333333333,0.4
22,pred_diag,240,0.01633617401032079,1.0,0.002020381239153844,0.0,0.01694774386382071,0.03333333333333333,0.5333333333333333
22,pred_l2,0,0.016368660713256426,1.0,0.0020528679420894792,0.0,0.05635529283658707,0.1,0.4
22,pred_pfcg,240,0.01633617401032079,1.0,0.002020381239153844,0.0,0.09065611840131557,0.06666666666666667,0.4666666666666667
22,pred_projected,240,0.01633617401032079,1.0,0.002020381239153844,0.0,0.054048600540005994,0.06666666666666667,0.43333333333333335
22,pred_random,294,0.016127049719258775,1.0,0.001811256948091828,0.0,0.006473849709441216,0.16666666666666666,0.5333333333333333
23,pred_diag,297,0.03803327921260395,1.0,0.030027719432693892,0.0,-0.009480994233269256,0.1,0.5
23,pred_l2,297,0.03803327921260395,1.0,0.030027719432693892,0.0,0.0030822564695163275,0.1,0.5333333333333333
23,pred_pfcg,273,0.0682900618904853,0.0,0.06028450211057523,1.0,-0.009393882154246157,0.03333333333333333,0.4666666666666667
23,pred_projected,297,0.03803327921260395,1.0,0.030027719432693892,0.0,0.005914287936532627,0.13333333333333333,0.5
23,pred_random,0,0.038843502745890365,1.0,0.030837942965980306,0.0,-0.008687207635640395,0.13333333333333333,0.4666666666666667
24,pred_diag,0,0.03730504110035876,1.0,0.018592765179654566,0.0,0.056027733641484896,0.16666666666666666,0.5
24,pred_l2,0,0.03730504110035876,1.0,0.018592765179654566,0.0,0.048789430993677704,0.16666666666666666,0.5
24,pred_pfcg,275,0.03652751866658136,1.0,0.017815242745877168,0.0,0.0771666351848354,0.16666666666666666,0.43333333333333335
24,pred_projected,145,0.03857853160899454,1.0,0.019866255688290348,0.0,0.04169824109156768,0.16666666666666666,0.5
24,pred_random,168,0.03709904480840324,1.0,0.018386768887699044,0.0,0.034163046256069515,0.03333333333333333,0.5
25,pred_diag,0,0.03898700439849849,1.0,0.03414503213038045,0.0,0.008390315447949421,0.1,0.36666666666666664
25,pred_l2,0,0.03898700439849849,1.0,0.03414503213038045,0.0,0.013404148934988164,0.1,0.36666666666666664
25,pred_pfcg,102,0.01673509188758146,1.0,0.011893119619463419,0.0,-0.0051245013833487035,0.1,0.4
25,pred_projected,0,0.03898700439849849,1.0,0.03414503213038045,0.0,0.015550395004388935,0.1,0.36666666666666664
25,pred_random,76,0.016051510276466282,1.0,0.01120953800834824,0.0,0.0007564528494761054,0.1,0.4666666666666667
26,pred_diag,178,1.9648904290461352e-15,1.0,0.0,0.0,nan,0.1,0.0
26,pred_l2,178,1.9648904290461352e-15,1.0,0.0,0.0,nan,0.1,0.0
26,pred_pfcg,139,1.9648904290461352e-15,1.0,0.0,0.0,nan,0.06666666666666667,0.0
26,pred_projected,178,1.9648904290461352e-15,1.0,0.0,0.0,nan,0.1,0.0
26,pred_random,139,1.9648904290461352e-15,1.0,0.0,0.0,nan,0.06666666666666667,0.0
27,pred_diag,285,0.3015984816200791,0.0,0.0028364422151498925,0.0,0.04927444760046621,0.03333333333333333,0.1
27,pred_l2,24,0.30182622345557597,0.0,0.00306418405064679,0.0,0.04131013149203437,0.03333333333333333,0.16666666666666666
