dataset,task,model,regime,n_transitions,n_boundary,boundary_threshold,mean_boundary_score,bb,bb_lo,bb_hi,bb_boundary,bb_boundary_lo,bb_boundary_hi,status
metaworld,mw-button-press,dino_wm_metaworld+mdn_K2+state,free_space,334,72,0.004691420355811715,0.0040998635813593864,0.06003514241599472,0.029419729959945337,0.09712271926844372,0.12234150243288631,0.07835943565207383,0.16907830089474157,ok
metaworld,mw-button-press,dino_wm_metaworld+mdn_K2+state,pre_grasp,700,47,0.004691420355811715,0.003575771115720272,0.9411860072500503,0.8369439323020851,1.0393790914404588,1.1643528581698563,0.9295750082118434,1.380031903680187,ok
metaworld,mw-door-close,dino_wm_metaworld+mdn_K2+state,contact_manipulation,315,266,0.004691420355811715,0.0074560679495334625,2.485581686238793,2.401120926865908,2.5676252489126203,2.8462287923603515,2.7746588076568584,2.9193412648852153,ok
metaworld,mw-door-close,dino_wm_metaworld+mdn_K2+state,free_space,825,466,0.004691420355811715,0.005916253197938204,1.8695183921080705,1.722431805207665,2.038456811173768,2.8270116468465254,2.6942121165680537,2.9945995213704966,ok
metaworld,mw-door-open,dino_wm_metaworld+mdn_K2+state,contact_manipulation,531,455,0.004691420355811715,0.006069275550544262,0.5414528185116857,0.4586386943607636,0.6221120223013042,0.5574577788823671,0.4624036104428074,0.6495500429944318,ok
metaworld,mw-door-open,dino_wm_metaworld+mdn_K2+state,free_space,346,187,0.004691420355811715,0.005021813791245222,0.2721639754973094,0.19186975893170485,0.3682043358775926,0.3970213066414764,0.2600783497361928,0.5790743105456254,ok
metaworld,mw-door-open,dino_wm_metaworld+mdn_K2+state,pre_grasp,263,220,0.004691420355811715,0.006454816088080406,1.904405173839759,1.5700184654480311,2.1992612749046887,2.1549951817901896,1.7978412900694558,2.506092751848702,ok
metaworld,mw-drawer-close,dino_wm_metaworld+mdn_K2+state,contact_manipulation,187,41,0.004691420355811715,0.004239147063344717,0.423326202301727,0.38627318018228807,0.46309267027143003,0.6603098189424419,0.5708039988868352,0.7449530684538076,ok
metaworld,mw-drawer-close,dino_wm_metaworld+mdn_K2+state,pre_grasp,904,263,0.004691420355811715,0.003906370140612125,1.087571759155437,0.9590655971271271,1.2142158614431118,1.7381602329422534,1.6022043949269469,1.8336727768258962,ok
metaworld,mw-hammer,dino_wm_metaworld+mdn_K2+state,contact_manipulation,513,11,0.004691420355811715,0.0034999572671949863,0.011599420188687122,0.006372519640640041,0.01838374290692727,0.05609699762146072,0.0,0.15257588067157013,ok
