dataset,task,model,strategy,regime,n_transitions,n_effect,effect_threshold,cra_top1,cra_top1_lo,cra_top1_hi,cra_top1_eff,cra_top1_eff_lo,cra_top1_eff_hi,cra_mrr,cra_mrr_lo,cra_mrr_hi,aug,aug_lo,aug_hi,ecs,ecs_lo,ecs_hi,status
metaworld,mw-assembly,dino_wm_metaworld,opposite,contact_manipulation,341,253.0,174.59918212890625,0.9325513196480938,0.9017832062600322,0.9600030674846626,0.9762845849802372,0.9535556722689076,0.9956145139048496,0.9400209399961656,0.9118120971988488,0.9648468334628436,0.1176810884667981,0.1032326136773792,0.1315377728263037,0.1416883153818812,0.1244407913938254,0.1579997882631832,ok
metaworld,mw-assembly,dino_wm_metaworld,hard_nn,contact_manipulation,341,253.0,174.59918212890625,0.5571847507331378,0.5156672961913755,0.6025661087204415,0.6245059288537549,0.5692071231715073,0.672200913560445,0.6821907193036723,0.6482554566535642,0.7181954964008938,0.1148174267229446,0.1012829672264503,0.1274269320481139,0.1347460173394369,0.1180287911953876,0.1515300159705062,ok
metaworld,mw-button-press,dino_wm_metaworld,random,contact_manipulation,106,105.0,174.59918212890625,0.7169811320754716,0.6288306044067111,0.7981671495251891,0.7142857142857143,0.6249713302752293,0.8000495049504951,0.7915446534752846,0.7194236308697679,0.8644306921401458,0.0334805048439862,0.0245679512407098,0.0434518962350141,0.0337450357420103,0.02470173469371,0.0441477606131807,ok
metaworld,mw-button-press,dino_wm_metaworld,opposite,contact_manipulation,106,105.0,174.59918212890625,0.981132075471698,0.9509803921568628,1.0,0.9809523809523808,0.9523695054945056,1.0,0.9822419533892622,0.9560094184134704,1.0,0.0425908069987342,0.026824149094522,0.0638455794118261,0.0428330217088971,0.0272909643461247,0.0656732855620565,ok
metaworld,mw-button-press,dino_wm_metaworld,hard_nn,contact_manipulation,106,105.0,174.59918212890625,0.5,0.3883105880197838,0.6091653605015673,0.4952380952380952,0.3773304688959462,0.6058035714285713,0.6540506847273067,0.5701227298858264,0.7328487725032213,0.0366146026776646,0.0265737846011333,0.047543096675459,0.0369089821264857,0.0272558323004901,0.0489392626916917,ok
metaworld,mw-door-close,dino_wm_metaworld,random,contact_manipulation,315,204.0,174.59918212890625,0.5968253968253968,0.5555555555555556,0.6402640264026402,0.6029411764705882,0.5450439189189189,0.6650948881088197,0.7063829523703409,0.6740287407570396,0.7371076943482974,0.0312165612975756,0.0267177980244081,0.0358423409753439,0.0297395023791229,0.0235067519405677,0.0361975659219552,ok
metaworld,mw-door-close,dino_wm_metaworld,opposite,contact_manipulation,315,204.0,174.59918212890625,0.961904761904762,0.9383116883116884,0.9811941522866434,0.9607843137254902,0.9326356036144277,0.9848484848484848,0.9647482326697736,0.9447420875148854,0.9847274809887676,0.0301925925508378,0.0254352507973092,0.0352283094012594,0.0294956199313495,0.0237255589832121,0.0359236275739204,ok
metaworld,mw-door-close,dino_wm_metaworld,hard_nn,contact_manipulation,315,204.0,174.59918212890625,0.3777777777777777,0.3280949519230769,0.4281053246986868,0.3382352941176471,0.2797799094431218,0.3970079454865952,0.5686142976085345,0.5335973438298638,0.604422452146926,0.0302687325056583,0.0246091995364421,0.0365271356353285,0.0315143095292881,0.0232820599009921,0.0408712484959347,ok
metaworld,mw-door-open,dino_wm_metaworld,random,contact_manipulation,531,443.0,174.59918212890625,0.7777777777777778,0.7406698883402536,0.8109173769331962,0.837471783295711,0.7990324920145871,0.8733089957294393,0.8391267939728532,0.8113823523156697,0.8646086282289845,0.0424059635333422,0.0319766098639688,0.0537368713123519,0.0477943360872785,0.0375937840493763,0.0617207966060836,ok
metaworld,mw-door-open,dino_wm_metaworld,opposite,contact_manipulation,531,443.0,174.59918212890625,0.975517890772128,0.956065845580294,0.98907447812242,0.9909706546275396,0.9793554200312856,1.0,0.978842135252196,0.9629191288703232,0.9916287963674068,0.0426504076818063,0.0320899788010715,0.0559998717637057,0.0487536369206943,0.0376336921351835,0.0621015977579895,ok
metaworld,mw-door-open,dino_wm_metaworld,hard_nn,contact_manipulation,531,443.0,174.59918212890625,0.2862523540489642,0.2514068674206295,0.3239814735397547,0.2889390519187358,0.2494378130108726,0.3287545685682504,0.5141406898753342,0.4849958522608302,0.542212308548118,0.0437796591112842,0.0307113615901821,0.0606844782000496,0.0499445213589388,0.035278687376117,0.0687260320638125,ok
metaworld,mw-drawer-close,dino_wm_metaworld,random,contact_manipulation,187,181.0,174.59918212890625,0.679144385026738,0.6203208556149733,0.7391417572463768,0.6906077348066298,0.63040425012213,0.7527472527472527,0.761135819064264,0.7144017688342637,0.8085402774694559,0.0363420590678638,0.0273207320262908,0.0469832228207665,0.0370949913865953,0.0284062680397758,0.0472798797191061,ok
metaworld,mw-drawer-close,dino_wm_metaworld,opposite,contact_manipulation,187,181.0,174.59918212890625,0.9572192513368984,0.9293381741506296,0.9835164835164836,0.9613259668508288,0.9333240223463688,0.9838709677419356,0.9631243228792824,0.9372245189375438,0.9852412692832712,0.0353811321889652,0.0270948262630167,0.0452345232882474,0.0364172316223218,0.0280120699626383,0.0458849826130076,ok
metaworld,mw-drawer-close,dino_wm_metaworld,hard_nn,contact_manipulation,187,181.0,174.59918212890625,0.3957219251336898,0.3419332026326845,0.4550755248335892,0.3977900552486187,0.3406593406593406,0.4581121330905275,0.5839826859095517,0.5394187270555056,0.6233294903155661,0.0346395676148766,0.0271676102927464,0.0439972131380914,0.0353479249948296,0.0274141621605857,0.0441446053906518,ok
metaworld,mw-hammer,dino_wm_metaworld,random,contact_manipulation,513,423.0,174.59918212890625,0.7134502923976608,0.6738637617209046,0.7535390749601275,0.7754137115839244,0.7369694397283532,0.8163510596546311,0.7932613340604027,0.7634778457525896,0.8215174949902533,0.1174286102865174,0.1062513724622532,0.1294123095174002,0.1296533236266873,0.1167382890863,0.141087864241777,ok
metaworld,mw-hammer,dino_wm_metaworld,opposite,contact_manipulation,513,423.0,174.59918212890625,0.9571150097465888,0.9374971224677716,0.9732332224844032,0.9739952718676124,0.9578137538115872,0.9884805838582844,0.964190290801474,0.9466968632638152,0.9801151662602904,0.1222558301849904,0.1089925627854004,0.134366944536835,0.1355913524685458,0.1228360351327069,0.1471191955140001,ok
metaworld,mw-hammer,dino_wm_metaworld,hard_nn,contact_manipulation,513,423.0,174.59918212890625,0.5224171539961013,0.4806949806949807,0.5661818098608737,0.5815602836879432,0.5340719696969697,0.6286590230158192,0.6943585638821009,0.6648866962445479,0.7250669702226815,0.1206360698821019,0.1103620168328772,0.1309717744691045,0.1302421609067466,0.1191156125312644,0.1407719439001995,ok
metaworld,mw-peg-insert-side,dino_wm_metaworld,random,contact_manipulation,355,262.0,174.59918212890625,0.5549295774647888,0.5012341772151899,0.6092322404371585,0.6183206106870229,0.5615077821011674,0.671939959354147,0.6772096388986413,0.6396243351471784,0.7150857768825337,0.123254008780063,0.108287739376703,0.1382911332028762,0.1431865678488753,0.1246965966729331,0.1618287140557595,ok
metaworld,mw-peg-insert-side,dino_wm_metaworld,opposite,contact_manipulation,355,262.0,174.59918212890625,0.9352112676056338,0.9067484364510088,0.9601094052224372,0.9465648854961832,0.9201520912547528,0.9708055739880558,0.9429314403781588,0.917524992764582,0.9671268145794883,0.1175029318727238,0.0995507018193365,0.136152082562806,0.1358431808593619,0.1154078686212569,0.1587384387577428,ok
metaworld,mw-peg-insert-side,dino_wm_metaworld,hard_nn,contact_manipulation,355,262.0,174.59918212890625,0.4563380281690141,0.4005241935483871,0.5133364606841291,0.5,0.4356060606060606,0.5661263080162147,0.6420510121424433,0.6033631653203438,0.6783300463485017,0.1350320167314838,0.1186093839452107,0.152794334100073,0.1510897352438391,0.1318739071813212,0.1707760706448333,ok
metaworld,mw-pick-place,dino_wm_metaworld,random,contact_manipulation,381,222.0,174.59918212890625,0.6640419947506562,0.62346863995123,0.7042623084152689,0.7792792792792793,0.7188732008363954,0.8360802690875841,0.7516779225524954,0.7184856064869076,0.7836460641358245,0.1030913247406639,0.0929624608756517,0.1143784516629145,0.1162568096507777,0.1019533013190241,0.1315591499589238,ok
metaworld,mw-pick-place,dino_wm_metaworld,opposite,contact_manipulation,381,222.0,174.59918212890625,0.9422572178477692,0.9144385026737968,0.969108889623265,0.9774774774774776,0.9545454545454546,0.9956901176557644,0.949125231984328,0.9245311518525484,0.9710614638914268,0.0960321007320887,0.0871313912813383,0.1056672869242917,0.114701777226753,0.1017018131739781,0.1285155430848002,ok
metaworld,mw-pick-place,dino_wm_metaworld,hard_nn,contact_manipulation,381,222.0,174.59918212890625,0.5170603674540682,0.4799946091644205,0.5541609626546928,0.6081081081081081,0.5454342532467532,0.6667030567685589,0.6730123877603551,0.6472890865880786,0.7007118015118614,0.1078890539568866,0.0968930497552075,0.1190405329335428,0.1240186782570572,0.1079543401844001,0.1413155862333622,ok
metaworld,mw-push,dino_wm_metaworld,random,contact_manipulation,341,215.0,174.59918212890625,0.6099706744868035,0.5737644648023144,0.6497387808166409,0.641860465116279,0.5769132653061224,0.6990416609690505,0.7205509131998261,0.691971514959742,0.7503466523123072,0.0556470204658172,0.0468907368592714,0.0667859543666465,0.0528964258557142,0.041608340124028,0.066895100462871,ok
metaworld,mw-push,dino_wm_metaworld,opposite,contact_manipulation,341,215.0,174.59918212890625,0.9560117302052786,0.9347748668400844,0.9737721597407548,0.9627906976744186,0.9362587361677344,0.9857193158953724,0.960393439093468,0.942232471286562,0.9777697393506152,0.0527616684650046,0.0448914373641358,0.0610969491419045,0.0497689964812855,0.0403868742206372,0.0597765068426792,ok
metaworld,mw-push,dino_wm_metaworld,hard_nn,contact_manipulation,341,215.0,174.59918212890625,0.4457478005865102,0.3981634049663165,0.4921689645644158,0.4325581395348837,0.3663245592851968,0.5,0.626150976637067,0.5916457584343153,0.6589959746195696,0.0571782063922224,0.0490784945776403,0.0662541390869413,0.0575818033065906,0.0460352477643796,0.0698948155309238,ok
metaworld,mw-reach,dino_wm_metaworld,random,contact_manipulation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-reach,dino_wm_metaworld,opposite,contact_manipulation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-reach,dino_wm_metaworld,hard_nn,contact_manipulation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-stick-pull,dino_wm_metaworld,random,contact_manipulation,565,413.0,174.59918212890625,0.6654867256637168,0.6226380851282403,0.7112051111594072,0.7094430992736077,0.6577592796223785,0.7594638770840143,0.7657519643153764,0.7308402306786351,0.8014581269828138,0.0910172468265601,0.0815490487893144,0.1017963673384453,0.1010297737095604,0.0883118655519287,0.113828992590793,ok
metaworld,mw-stick-pull,dino_wm_metaworld,opposite,contact_manipulation,565,413.0,174.59918212890625,0.95929203539823,0.9388434018128458,0.9775105894284692,0.980629539951574,0.966403906171348,0.993185606060606,0.9642858335138422,0.9472177949381833,0.97939813621268,0.0952701802934165,0.0858301239073438,0.103968127698516,0.106839644905297,0.0963068878562645,0.1178936580601972,ok
metaworld,mw-stick-pull,dino_wm_metaworld,hard_nn,contact_manipulation,565,413.0,174.59918212890625,0.4938053097345132,0.4524971705954128,0.540649553107462,0.5108958837772397,0.4571325549450549,0.5692335766423358,0.6686716248240091,0.637549315178746,0.7004560288871373,0.0880965808324054,0.0797477063568404,0.0966547449461379,0.0956947566269385,0.0851932579087472,0.1063554540131408,ok
metaworld,mw-window-close,dino_wm_metaworld,random,contact_manipulation,195,164.0,174.59918212890625,0.6717948717948717,0.6157793522267206,0.7333333333333333,0.7439024390243902,0.6828781984138861,0.806060606060606,0.7675506882178478,0.7233559769505054,0.8116480660827392,0.0536971717308729,0.0418493033741076,0.0658575412064713,0.0589029534560878,0.0453166311234728,0.0738602223654859,ok
metaworld,mw-window-close,dino_wm_metaworld,opposite,contact_manipulation,195,164.0,174.59918212890625,0.9794871794871794,0.9589637305699482,0.9949748743718592,1.0,1.0,1.0,0.9806938159924288,0.957847181483469,0.9952941176481545,0.0618249542055985,0.0470080278784608,0.0775957765851679,0.0685897840686687,0.0532061041669847,0.0857413106380999,ok
metaworld,mw-window-close,dino_wm_metaworld,hard_nn,contact_manipulation,195,164.0,174.59918212890625,0.517948717948718,0.4587411828540423,0.5745152499737973,0.573170731707317,0.4938925403864428,0.6424242424242425,0.6753008683904623,0.6279656961114702,0.720785204221378,0.0592433728468723,0.0479813465572957,0.070213308311615,0.0643201648916413,0.0518038064426242,0.0774847987342787,ok
