snapshot,selector,selected_candidate,selected_physical_distance_m,selected_success,selection_regret_m,success_gap,spearman_physical,top10pct_recall_physical,false_elite_rate_physical
0,pred_l2,0,0.03341599901097479,1.0,0.024196477781849496,0.0,-0.15685107612306803,0.03333333333333333,0.6
0,pred_pfcg,18,0.020994155827376865,1.0,0.011774634598251569,0.0,-0.19156923965821843,0.1,0.6333333333333333
0,pred_projected,0,0.03341599901097479,1.0,0.024196477781849496,0.0,-0.15376970855231725,0.03333333333333333,0.6
0,pred_diag,0,0.03341599901097479,1.0,0.024196477781849496,0.0,-0.16223780264225154,0.03333333333333333,0.6333333333333333
0,pred_random,0,0.03341599901097479,1.0,0.024196477781849496,0.0,-0.10548650540561562,0.03333333333333333,0.6
