snapshot,iter,branch,n_candidates,n_elite,noise_hash,identical_to_other_branch,pre_mean_l2,pre_var_mean,post_mean_l2,post_var_mean,best_task_distance_m,best_shaped_cost,selected_task_distance_m,selected_shaped_cost,selection_regret_m,mean_task_distance_m,median_task_distance_m,latent_physical_spearman,latent_task_spearman,latent_top10pct_recall_physical,latent_top10pct_recall_task,n_success,success_any
7,0,latent,300,30,aa412736dec5787f,1,0.0,1.0,2.6306567121988915,0.9457284738409562,0.0007737591168389871,0.10345116689957129,0.0007737591168389871,0.10362571141977335,0.00017454452020206068,0.000773759116838987,0.0007737591168389871,0.9722921365792953,nan,0.9,0.1,300,1
7,0,physical,300,30,aa412736dec5787f,1,0.0,1.0,2.530979315442116,0.9486333698576049,0.0007737591168389871,0.10345116689957129,0.0007737591168389871,0.10345116689957129,0.0,0.000773759116838987,0.0007737591168389871,0.9722921365792953,nan,0.9,0.1,300,1
7,1,latent,300,30,86c1a7a48d2ad88f,0,2.6306567121988915,0.9457284738409562,3.950948020690788,0.9467481251259718,0.0007737591168389871,0.0981134333453813,0.0007737591168389871,0.09818662848650819,7.319514112688608e-05,0.000773759116838987,0.0007737591168389871,0.977364192935477,nan,0.8,0.0,300,1
7,1,physical,300,30,86c1a7a48d2ad88f,0,2.530979315442116,0.9486333698576049,3.8885076794790385,0.944279567551717,0.0007737591168389871,0.09854868285045948,0.0007737591168389871,0.09854868285045948,0.0,0.000773759116838987,0.0007737591168389871,0.9760521783575372,nan,0.8666666666666667,0.03333333333333333,300,1
7,2,latent,300,30,9e9a614565ea1470,0,3.950948020690788,0.9467481251259718,5.400324474658761,0.912497316704598,0.0007737591168389871,0.09427927273042834,0.0007737591168389871,0.09427927273042834,0.0,0.000773759116838987,0.0007737591168389871,0.9831055900621116,nan,0.9,0.03333333333333333,300,1
7,2,physical,300,30,9e9a614565ea1470,0,3.8885076794790385,0.944279567551717,5.086182584332276,0.9090237700293679,0.0007737591168389871,0.0955627725103831,0.0007737591168389871,0.0955627725103831,0.0,0.000773759116838987,0.0007737591168389871,0.9833927043633819,nan,0.8666666666666667,0.0,300,1
7,3,latent,300,30,519f6c3f2cd0a413,0,5.400324474658761,0.912497316704598,6.626655347107896,0.884868858191115,0.0007737591168389871,0.09275773710577323,0.0007737591168389871,0.09379755540558128,0.0010398182998080513,0.000773759116838987,0.0007737591168389871,0.9690316559072877,nan,0.7333333333333333,0.1,300,1
7,3,physical,300,30,519f6c3f2cd0a413,0,5.086182584332276,0.9090237700293679,6.227550122712679,0.8781275042778411,0.0007737591168389871,0.09436424362510762,0.0007737591168389871,0.09436424362510762,0.0,0.000773759116838987,0.0007737591168389871,0.9568341870465226,nan,0.7666666666666667,0.1,300,1
7,4,latent,300,30,46f75747b4453d33,0,6.626655347107896,0.884868858191115,7.432491305654122,0.8609483761706604,0.0007737591168389871,0.09156151358052082,0.0007737591168389871,0.09156151358052082,0.0,0.000773759116838987,0.0007737591168389871,0.9117652418360204,nan,0.8333333333333334,0.16666666666666666,300,1
7,4,physical,300,30,46f75747b4453d33,0,6.227550122712679,0.8781275042778411,6.822619183407617,0.8608073664575329,0.0007737591168389871,0.09318091504931082,0.0007737591168389871,0.09318091504931082,0.0,0.000773759116838987,0.0007737591168389871,0.9194253269480772,nan,0.6666666666666666,0.2,300,1
