snapshot,candidate,source,label,learned_proxy_cost,physical_distance_m,physical_regret_m,proxy_rank_fraction,physical_rank_fraction,success,executed_steps
2,0,cem_initial,candidate,410.8250732421875,0.2817980300011666,0.06407784599067484,0.9332220367278798,0.7145242070116862,0,25
2,1,cem_initial,candidate,409.91827392578125,0.27350741873009315,0.0557872347196014,0.9215358931552587,0.6427378964941569,0,25
2,2,cem_initial,candidate,332.23406982421875,0.29897512274256766,0.0812549387320759,0.5091819699499165,0.8697829716193656,0,25
2,3,cem_initial,candidate,392.39764404296875,0.285962795909115,0.06824261189862324,0.7312186978297162,0.7679465776293823,0,25
2,4,cem_initial,candidate,379.7979736328125,0.30912082620275705,0.09140064219226529,0.6277128547579299,0.9398998330550918,0,25
2,5,cem_initial,candidate,347.38763427734375,0.2800698290641819,0.06234964505369012,0.5191986644407346,0.7061769616026711,0,25
2,6,cem_initial,candidate,418.2419738769531,0.2852991480272756,0.06757896401678382,0.9716193656093489,0.7595993322203672,0,25
2,7,cem_initial,candidate,350.01690673828125,0.3250011736142213,0.10728098960372956,0.5225375626043406,0.9782971619365609,0,25
2,8,cem_initial,candidate,406.59619140625,0.3051734729635799,0.08745328895308813,0.8931552587646077,0.9181969949916527,0,25
2,9,cem_initial,candidate,344.8145751953125,0.29926837470567236,0.0815481906951806,0.5158597662771286,0.8731218697829716,0,25
2,10,cem_initial,candidate,401.25091552734375,0.30760744863931605,0.08988726462882429,0.8230383973288815,0.9365609348914858,0,25
2,11,cem_initial,candidate,397.5635070800781,0.2590978870741677,0.04137770306367594,0.7712854757929883,0.28213689482470783,0,25
2,12,cem_initial,candidate,405.16485595703125,0.2583027502211666,0.04058256621067485,0.8714524207011686,0.25208681135225375,0,25
2,13,cem_initial,candidate,408.5677795410156,0.2490496204806448,0.031329436470153044,0.9048414023372288,0.04006677796327212,0,25
2,14,cem_initial,candidate,413.0740966796875,0.28290389003284616,0.0651837060223544,0.9549248747913188,0.7362270450751253,0,25
2,15,cem_initial,candidate,409.7699279785156,0.25145097609180433,0.03373079208131258,0.9198664440734557,0.05175292153589316,0,25
2,16,cem_initial,candidate,386.7576904296875,0.25822906447307487,0.04050888046258311,0.674457429048414,0.24707846410684475,0,25
2,17,cem_initial,candidate,388.89605712890625,0.2647046794699013,0.046984495459409525,0.6978297161936561,0.4958263772954925,0,25
2,18,cem_initial,candidate,382.4482116699219,0.30750274438089176,0.0897825603704,0.6427378964941569,0.9348914858096828,0,25
2,19,cem_initial,candidate,400.8356628417969,0.26707408324437254,0.04935389923388078,0.8180300500834724,0.5475792988313857,0,25
2,20,cem_initial,candidate,398.59490966796875,0.2845971616496095,0.06687697763911776,0.7829716193656093,0.7562604340567612,0,25
2,21,cem_initial,candidate,404.6611022949219,0.27756914398921,0.05984895997871825,0.8681135225375626,0.6811352253756261,0,25
2,22,cem_initial,candidate,426.08416748046875,0.2469320194820148,0.029211835471523034,0.989983305509182,0.025041736227045076,0,25
2,23,cem_initial,candidate,415.5666809082031,0.25587479373691957,0.03815460972642781,0.9649415692821369,0.15859766277128548,0,25
2,24,cem_initial,candidate,379.9813537597656,0.23992980994318006,0.0222096259326883,0.6310517529215359,0.01335559265442404,0,25
2,25,cem_initial,candidate,393.94879150390625,0.2281765988929016,0.010456414882409837,0.7429048414023373,0.00333889816360601,0,25
2,26,cem_initial,candidate,404.9888000488281,0.30010155828177115,0.0823813742712794,0.8697829716193656,0.8814691151919867,0,25
2,27,cem_initial,candidate,389.1336669921875,0.2517164460684572,0.033996262057965465,0.7028380634390651,0.05509181969949917,0,25
2,28,cem_initial,candidate,371.74554443359375,0.293048522681552,0.07532833867106026,0.5809682804674458,0.8313856427378965,0,25
2,29,cem_initial,candidate,404.2252197265625,0.273215664764191,0.055495480753699256,0.8564273789649416,0.6393989983305509,0,25
2,30,cem_initial,candidate,403.33856201171875,0.3292125651748987,0.11149238116440696,0.8430717863105175,0.986644407345576,0,25
2,31,cem_initial,candidate,412.707275390625,0.29868270669661207,0.08096252268612031,0.9515859766277128,0.8664440734557596,0,25
2,32,cem_initial,candidate,387.50341796875,0.24445261908200466,0.026732435071512906,0.6844741235392321,0.018363939899833055,0,25
2,33,cem_initial,candidate,350.99932861328125,0.2566027614410613,0.038882577430569554,0.5275459098497496,0.18196994991652754,0,25
2,34,cem_initial,candidate,383.5212097167969,0.2890438944663473,0.07132371045585556,0.6510851419031719,0.7963272120200334,0,25
2,35,cem_initial,candidate,418.02801513671875,0.2519718442415778,0.034251660231086056,0.9699499165275459,0.05843071786310518,0,25
2,36,cem_initial,candidate,405.83251953125,0.3005781562242372,0.08285797221374547,0.8797996661101837,0.8864774624373957,0,25
2,37,cem_initial,candidate,368.46649169921875,0.3226367847933516,0.10491660078285986,0.5642737896494157,0.9732888146911519,0,25
2,38,cem_initial,candidate,402.01629638671875,0.27206128902754323,0.05434110501705147,0.8330550918196995,0.6277128547579299,0,25
2,39,cem_initial,candidate,320.676025390625,0.283905212378876,0.06618502836838425,0.5041736227045075,0.7462437395659433,0,25
2,40,cem_initial,candidate,404.202880859375,0.28186158396171224,0.06414139995122048,0.8547579298831386,0.7161936560934892,0,25
2,41,cem_initial,candidate,374.4525451660156,0.31048952856301015,0.0927693445525184,0.5976627712854758,0.9449081803005008,0,25
2,42,cem_initial,candidate,404.5064697265625,0.2820691927098316,0.06434900869933985,0.8631051752921536,0.7212020033388982,0,25
2,43,cem_initial,candidate,371.2899475097656,0.2699990622939867,0.05227887828349492,0.5792988313856428,0.5976627712854758,0,25
2,44,cem_initial,candidate,409.0426940917969,0.2800256433445211,0.06230545933402937,0.9081803005008348,0.7045075125208681,0,25
2,45,cem_initial,candidate,410.05401611328125,0.2838036972036306,0.06608351319313882,0.9248747913188647,0.7412353923205343,0,25
2,46,cem_initial,candidate,419.6778259277344,0.3090312920657624,0.09131110805527065,0.9799666110183639,0.9382303839732888,0,25
2,47,cem_initial,candidate,404.45562744140625,0.27522420086251265,0.05750401685202089,0.8614357262103506,0.664440734557596,0,25
2,48,cem_initial,candidate,399.23492431640625,0.26003190339574234,0.04231171938525058,0.7996661101836394,0.32554257095158595,0,25
2,49,cem_initial,candidate,389.85736083984375,0.29468943887932675,0.07696925486883499,0.7111853088480802,0.8414023372287145,0,25
2,50,cem_initial,candidate,387.4405212402344,0.2841535573649352,0.06643337335444344,0.6811352253756261,0.7479131886477463,0,25
2,51,cem_initial,candidate,380.5249328613281,0.28868864924547816,0.0709684652349864,0.6377295492487479,0.7946577629382304,0,25
2,52,cem_initial,candidate,398.6500244140625,0.2858563793066216,0.06813619529612985,0.7863105175292153,0.7662771285475793,0,25
2,53,cem_initial,candidate,373.71722412109375,0.277924710663829,0.060204526653337254,0.5943238731218697,0.6878130217028381,0,25
2,54,cem_initial,candidate,360.5338134765625,0.2678913326376446,0.05017114862715283,0.5459098497495827,0.5726210350584308,0,25
2,55,cem_initial,candidate,404.5566711425781,0.2816824356881751,0.06396225167768332,0.8647746243739566,0.7128547579298832,0,25
2,56,cem_initial,candidate,363.8141174316406,0.29065717342541425,0.07293698941492249,0.5559265442404007,0.8113522537562604,0,25
2,57,cem_initial,candidate,391.0469970703125,0.29456556059809447,0.07684537658760271,0.7178631051752922,0.8397328881469115,0,25
2,58,cem_initial,candidate,401.7030029296875,0.26700013394941224,0.049279949938920486,0.8297161936560935,0.5442404006677797,0,25
2,59,cem_initial,candidate,400.1170654296875,0.2712428637612526,0.05352267975076086,0.8113522537562604,0.6126878130217028,0,25
2,60,cem_initial,candidate,430.9654541015625,0.29207042526469246,0.0743502412542007,0.996661101836394,0.8213689482470785,0,25
2,61,cem_initial,candidate,385.4249267578125,0.28658898301948005,0.06886879900898829,0.66110183639399,0.7712854757929883,0,25
2,62,cem_initial,candidate,399.7012023925781,0.2934619664668544,0.07574178245636265,0.8030050083472454,0.8330550918196995,0,25
2,63,cem_initial,candidate,337.1166076660156,0.2873230887388004,0.06960290472830866,0.5108514190317195,0.7829716193656093,0,25
2,64,cem_initial,candidate,400.06353759765625,0.2952724310847735,0.07755224707428177,0.8096828046744574,0.8430717863105175,0,25
2,65,cem_initial,candidate,364.18988037109375,0.29962750354102263,0.08190731953053088,0.5575959933222037,0.8781302170283807,0,25
2,66,cem_initial,candidate,389.1429443359375,0.27982263731303936,0.0621024533025476,0.7045075125208681,0.7028380634390651,0,25
2,67,cem_initial,candidate,351.1148681640625,0.2748884215322606,0.05716823752176886,0.5292153589315526,0.656093489148581,0,25
2,68,cem_initial,candidate,398.907958984375,0.29778819539878254,0.08006801138829078,0.7896494156928213,0.8580968280467446,0,25
2,69,cem_initial,candidate,331.6512145996094,0.28783272064728704,0.07011253663679529,0.5075125208681135,0.7879799666110183,0,25
2,70,cem_initial,candidate,417.36517333984375,0.2765604798421263,0.058840295831634526,0.9682804674457429,0.674457429048414,0,25
2,71,cem_initial,candidate,384.8546447753906,0.31390364758771605,0.09618346357722429,0.654424040066778,0.9532554257095158,0,25
2,72,cem_initial,candidate,407.9277038574219,0.3041429247537817,0.08642274074328993,0.8998330550918197,0.9131886477462438,0,25
2,73,cem_initial,candidate,405.180908203125,0.26220037894104736,0.044480194930555605,0.8731218697829716,0.41736227045075125,0,25
2,74,cem_initial,candidate,409.5904541015625,0.26981360128295084,0.052093417272459086,0.9165275459098498,0.5959933222036727,0,25
2,75,cem_initial,candidate,404.03662109375,0.2581455142999523,0.04042533028946055,0.8514190317195326,0.2387312186978297,0,25
2,76,cem_initial,candidate,401.19635009765625,0.2835396744555947,0.06581949044510294,0.8213689482470785,0.7395659432387313,0,25
2,77,cem_initial,candidate,388.43572998046875,0.27511027641735414,0.05739009240686238,0.6911519198664441,0.662771285475793,0,25
2,78,cem_initial,candidate,391.3302917480469,0.3072144467968807,0.08949426278638895,0.7195325542570952,0.9332220367278798,0,25
2,79,cem_initial,candidate,386.9605712890625,0.3018614188472605,0.08414123483676872,0.67779632721202,0.8998330550918197,0,25
2,80,cem_initial,candidate,409.2508850097656,0.30116124898902963,0.08344106497853787,0.9115191986644408,0.8914858096828047,0,25
2,81,cem_initial,candidate,421.0993957519531,0.2538365644745434,0.036116380464051634,0.9833055091819699,0.09515859766277128,0,25
2,82,cem_initial,candidate,382.82080078125,0.3010558183172871,0.08333563430679536,0.6477462437395659,0.8898163606010017,0,25
2,83,cem_initial,candidate,372.7059631347656,0.2715779956539827,0.05385781164349096,0.5859766277128547,0.6160267111853088,0,25
2,84,cem_initial,candidate,404.11480712890625,0.2689934808898742,0.051273296879382424,0.8530884808013356,0.5859766277128547,0,25
2,85,cem_initial,candidate,393.4263916015625,0.25826386756146846,0.040543683550976706,0.7378964941569283,0.25041736227045075,0,25
2,86,cem_initial,candidate,369.67626953125,0.3048011007328145,0.08708091672232277,0.5676126878130217,0.9165275459098498,0,25
2,87,cem_initial,candidate,419.0748596191406,0.29541447800940807,0.07769429399891631,0.9766277128547579,0.8447412353923205,0,25
2,88,cem_initial,candidate,413.3763732910156,0.26020082019041774,0.04248063617992598,0.9599332220367279,0.33889816360601,0,25
2,89,cem_initial,candidate,396.0490417480469,0.23471381373358738,0.01699362972309562,0.7579298831385642,0.008347245409015025,0,25
2,90,cem_initial,candidate,411.299072265625,0.28972891121729316,0.0720087272068014,0.9382303839732888,0.8063439065108514,0,25
2,91,cem_initial,candidate,390.5917663574219,0.33629269739998735,0.11857251338949559,0.7145242070116862,0.996661101836394,0,25
2,92,cem_initial,candidate,385.661865234375,0.3026916796807743,0.08497149567028256,0.664440734557596,0.9065108514190318,0,25
2,93,cem_initial,candidate,353.07861328125,0.27805258082823686,0.060332396817745104,0.5342237061769616,0.6894824707846411,0,25
2,94,cem_initial,candidate,388.7908020019531,0.2976342956273712,0.07991411161687945,0.6961602671118531,0.8564273789649416,0,25
2,95,cem_initial,candidate,385.6727294921875,0.22917611708831223,0.011455933077820474,0.666110183639399,0.005008347245409015,0,25
2,96,cem_initial,candidate,374.19140625,0.3190854507107852,0.10136526670029344,0.5959933222036727,0.9632721202003339,0,25
2,97,cem_initial,candidate,406.1962890625,0.30537683945091343,0.08765665544042167,0.8881469115191987,0.9198664440734557,0,25
2,98,cem_initial,candidate,380.06011962890625,0.2678638546653517,0.05014367065485992,0.6343906510851419,0.5692821368948247,0,25
2,99,cem_initial,candidate,396.646240234375,0.3219925302482939,0.10427234623780213,0.7612687813021702,0.9699499165275459,0,25
2,100,cem_initial,candidate,387.44561767578125,0.2717976774886992,0.05407749347820745,0.6828046744574291,0.6193656093489148,0,25
2,101,cem_initial,candidate,378.03509521484375,0.285742398414343,0.06802221440385126,0.6160267111853088,0.7629382303839732,0,25
2,102,cem_initial,candidate,396.5867919921875,0.2688634671843117,0.05114328317381994,0.7595993322203672,0.5843071786310517,0,25
2,103,cem_initial,candidate,387.1913757324219,0.2634125590085553,0.045692374998063556,0.679465776293823,0.4590984974958264,0,25
2,104,cem_initial,candidate,410.84808349609375,0.24575593215408192,0.028035748143590167,0.9348914858096828,0.02337228714524207,0,25
2,105,cem_initial,candidate,386.75152587890625,0.2845830092474527,0.06686282523696097,0.672787979966611,0.7545909849749582,0,25
2,106,cem_initial,candidate,392.24822998046875,0.28456516180789243,0.06684497779740067,0.7295492487479132,0.7529215358931552,0,25
2,107,cem_initial,candidate,400.1614990234375,0.26745368187471974,0.04973349786422798,0.8130217028380634,0.5542570951585977,0,25
2,108,cem_initial,candidate,405.75506591796875,0.3122101242733492,0.09448994026285745,0.8781302170283807,0.9482470784641068,0,25
2,109,cem_initial,candidate,362.1678771972656,0.28385778780033516,0.0661376037898434,0.5525876460767947,0.7445742904841403,0,25
2,110,cem_initial,candidate,399.7812194824219,0.2750352756033224,0.05731509159283066,0.8046744574290484,0.659432387312187,0,25
2,111,cem_initial,candidate,430.79302978515625,0.3040990207047301,0.08637883669423835,0.994991652754591,0.9115191986644408,0,25
2,112,cem_initial,candidate,412.9790344238281,0.292737739710641,0.07501755570014923,0.9532554257095158,0.8263772954924875,0,25
2,113,cem_initial,candidate,385.4045104980469,0.2825071683680395,0.06478698435754776,0.659432387312187,0.7278797996661102,0,25
2,114,cem_initial,candidate,393.9720458984375,0.298624576098368,0.08090439208787625,0.7445742904841403,0.8631051752921536,0,25
2,115,cem_initial,candidate,413.07501220703125,0.32258397529049043,0.10486379127999867,0.9565943238731218,0.9716193656093489,0,25
2,116,cem_initial,candidate,430.3837890625,0.2808504065634992,0.06313022255300743,0.993322203672788,0.7111853088480802,0,25
2,117,cem_initial,candidate,391.4303283691406,0.2890483091855868,0.07132812517509507,0.7228714524207012,0.7979966611018364,0,25
2,118,cem_initial,candidate,397.51141357421875,0.28380995944418735,0.0660897754336956,0.7696160267111853,0.7429048414023373,0,25
2,119,cem_initial,candidate,322.07635498046875,0.2901692175282641,0.07244903351777232,0.5058430717863105,0.8096828046744574,0,25
2,120,cem_initial,candidate,391.6281433105469,0.3238307439211686,0.10611055991067686,0.7245409015025042,0.9749582637729549,0,25
2,121,cem_initial,candidate,372.96136474609375,0.26327262351548064,0.045552439504988884,0.5893155258764607,0.4507512520868113,0,25
2,122,cem_initial,candidate,410.13201904296875,0.30415977116983023,0.08643958715933847,0.9265442404006677,0.9148580968280468,0,25
2,123,cem_initial,candidate,384.9332275390625,0.2735411996617571,0.05582101565126535,0.656093489148581,0.6444073455759599,0,25
2,124,cem_initial,candidate,401.3555603027344,0.3022708792150078,0.08455069520451602,0.8247078464106845,0.9031719532554258,0,25
2,125,cem_initial,candidate,370.3834228515625,0.2804712453059043,0.06275106129541252,0.5709515859766278,0.7078464106844741,0,25
2,126,cem_initial,candidate,403.3515625,0.2819558068203115,0.06423562280981976,0.8447412353923205,0.7195325542570952,0,25
2,127,cem_initial,candidate,357.9005126953125,0.27811419830329664,0.06039401429280489,0.5392320534223706,0.6911519198664441,0,25
2,128,cem_initial,candidate,411.1465148925781,0.3308242730897174,0.11310408907922564,0.9365609348914858,0.993322203672788,0,25
2,129,cem_initial,candidate,371.84649658203125,0.30184156551430275,0.08412138150381099,0.5826377295492488,0.8981636060100167,0,25
2,130,cem_initial,candidate,375.18487548828125,0.24730270064986748,0.029582516639375722,0.6010016694490818,0.02671118530884808,0,25
2,131,cem_initial,candidate,404.27899169921875,0.26291633167593265,0.04519614766544089,0.8597662771285476,0.4323873121869783,0,25
2,132,cem_initial,candidate,359.09912109375,0.2575566930818919,0.03983650907140013,0.5425709515859767,0.22036727879799667,0,25
2,133,cem_initial,candidate,376.97735595703125,0.29378595675379926,0.0760657727433075,0.6093489148580968,0.8363939899833055,0,25
2,134,cem_initial,candidate,408.56683349609375,0.2956389416932445,0.07791875768275275,0.9031719532554258,0.8480801335559266,0,25
2,135,cem_initial,candidate,414.0691223144531,0.28260065373900045,0.0648804697285087,0.9616026711185309,0.7312186978297162,0,25
2,136,cem_initial,candidate,376.6947326660156,0.2825655756134699,0.06484539160297814,0.6076794657762938,0.7295492487479132,0,25
2,137,cem_initial,candidate,359.9254150390625,0.3067349106666024,0.08901472665611065,0.5442404006677797,0.9282136894824707,0,25
2,138,cem_initial,candidate,397.6224060058594,0.31498600048911485,0.09726581647862309,0.7746243739565943,0.9565943238731218,0,25
2,139,cem_initial,candidate,386.1815490722656,0.26533351554351076,0.047613331533019,0.669449081803005,0.5175292153589316,0,25
2,140,cem_initial,candidate,377.1794128417969,0.2569204090509102,0.039200225040418424,0.6110183639398998,0.19031719532554256,0,25
2,141,cem_initial,candidate,399.04693603515625,0.28233732121661975,0.064617137206128,0.7913188647746243,0.7245409015025042,0,25
2,142,cem_initial,candidate,376.474609375,0.2450669151947755,0.02734673118428374,0.6060100166944908,0.02003338898163606,0,25
2,143,cem_initial,candidate,392.2397155761719,0.28187430780283007,0.06415412379233831,0.7278797996661102,0.7178631051752922,0,25
2,144,cem_initial,candidate,312.0296630859375,0.28578987437391856,0.0680696903634268,0.5025041736227045,0.7646076794657763,0,25
2,145,cem_initial,candidate,410.357421875,0.27783251232490225,0.06011232831441049,0.9298831385642737,0.6861435726210351,0,25
2,146,cem_initial,candidate,350.8432922363281,0.30006099732742036,0.08234081331692861,0.5258764607679466,0.8797996661101837,0,25
2,147,cem_initial,candidate,391.67950439453125,0.2408159555259609,0.023095771515469155,0.7262103505843072,0.01669449081803005,0,25
2,148,cem_initial,candidate,404.00286865234375,0.2705836493168419,0.052863465306350166,0.8497495826377296,0.6076794657762938,0,25
2,149,cem_initial,candidate,398.6191101074219,0.2506032845257109,0.032883100515219144,0.7846410684474123,0.04674457429048414,0,25
2,150,cem_initial,candidate,400.69775390625,0.3009229218446421,0.08320273783415033,0.8146911519198664,0.8881469115191987,0,25
2,151,cem_initial,candidate,352.3792724609375,0.28707945872555946,0.0693592747150677,0.5325542570951586,0.7796327212020033,0,25
2,152,cem_initial,candidate,387.7569274902344,0.3001642422147292,0.08244405820423745,0.6861435726210351,0.8831385642737897,0,25
2,153,cem_initial,candidate,402.52020263671875,0.2895281179424393,0.07180793393194757,0.8363939899833055,0.8013355592654424,0,25
2,154,cem_initial,candidate,405.86761474609375,0.2973965501289716,0.07967636611847984,0.8814691151919867,0.8547579298831386,0,25
2,155,cem_initial,candidate,389.0760803222656,0.31522090627478383,0.09750072226429207,0.7011686143572621,0.9582637729549248,0,25
2,156,cem_initial,candidate,392.5809631347656,0.30189832474903705,0.08417814073854529,0.7328881469115192,0.9015025041736227,0,25
2,157,cem_initial,candidate,356.00726318359375,0.3299708771856672,0.11225069317517544,0.5375626043405676,0.989983305509182,0,25
2,158,cem_initial,candidate,403.01507568359375,0.2700828575334679,0.05236267352297613,0.8397328881469115,0.6010016694490818,0,25
2,159,cem_initial,candidate,411.9845886230469,0.297789234736922,0.08006905072643022,0.9449081803005008,0.8597662771285476,0,25
2,160,cem_initial,candidate,417.114013671875,0.26164652290663665,0.04392633889614489,0.9666110183639399,0.3989983305509182,0,25
2,161,cem_initial,candidate,405.25970458984375,0.2823343531390427,0.06461416912855095,0.8747913188647746,0.7228714524207012,0,25
2,162,cem_initial,candidate,395.96014404296875,0.2945571107205439,0.07683692671005216,0.7562604340567612,0.8380634390651085,0,25
2,163,cem_initial,candidate,369.6455078125,0.2553645305762776,0.03764434656578586,0.5659432387312187,0.14357262103505844,0,25
2,164,cem_initial,candidate,384.60760498046875,0.2714233382704678,0.053703154259976016,0.6527545909849749,0.6143572621035058,0,25
2,165,cem_initial,candidate,422.6923828125,0.23423551062586695,0.016515326615375192,0.9849749582637729,0.00667779632721202,0,25
