snapshot,candidate,source,label,learned_proxy_cost,physical_distance_m,physical_regret_m,proxy_rank_fraction,physical_rank_fraction,success,executed_steps
31,0,cem_initial,candidate,278.1744384765625,0.11995874529952913,0.11543898579329473,0.6911519198664441,0.9649415692821369,0,25
31,1,cem_initial,candidate,346.02886962890625,0.1080776438730416,0.1035578843668072,0.8196994991652755,0.9532554257095158,0,25
31,2,cem_initial,candidate,285.05328369140625,0.039287084545828396,0.034767325039593996,0.7028380634390651,0.6477462437395659,1,6
31,3,cem_initial,candidate,269.1297302246094,0.037286657684312774,0.032766898178078374,0.6828046744574291,0.5926544240400667,1,13
31,4,cem_initial,candidate,267.94403076171875,0.02827696040182919,0.02375720089559479,0.67779632721202,0.328881469115192,1,12
31,5,cem_initial,candidate,234.08062744140625,0.024066941111841364,0.019547181605606964,0.6227045075125208,0.21368948247078465,1,19
31,6,cem_initial,candidate,344.586669921875,0.048583932398625414,0.044064172892391014,0.8130217028380634,0.7111853088480802,0,25
31,7,cem_initial,candidate,394.1778259277344,0.0953878833462396,0.0908681238400052,0.993322203672788,0.9265442404006677,0,25
31,8,cem_initial,candidate,377.4721374511719,0.08113825712283113,0.07661849761659673,0.9499165275459098,0.8848080133555927,0,25
31,9,cem_initial,candidate,248.71380615234375,0.09746479308055148,0.09294503357431708,0.6410684474123539,0.9315525876460768,0,25
31,10,cem_initial,candidate,343.853271484375,0.03029895918919889,0.02577919968296449,0.8096828046744574,0.39232053422370616,1,12
31,11,cem_initial,matched_control,256.0276184082031,0.039791227220180976,0.035271467713946576,0.662771285475793,0.664440734557596,1,4
31,12,cem_initial,candidate,357.7875061035156,0.07625002653107057,0.07173026702483618,0.8714524207011686,0.8647746243739566,0,25
31,13,cem_initial,candidate,288.330810546875,0.05309418486126666,0.04857442535503226,0.7061769616026711,0.7362270450751253,0,25
31,14,cem_initial,candidate,378.7511291503906,0.027036264522098154,0.022516505015863754,0.9599332220367279,0.29716193656093487,1,17
31,15,cem_initial,candidate,370.3922424316406,0.08143407513138956,0.07691431562515516,0.9198664440734557,0.8881469115191987,0,25
31,16,cem_initial,candidate,359.8895568847656,0.019340424168426257,0.014820664662191858,0.8814691151919867,0.11519198664440734,1,10
31,17,cem_initial,candidate,181.66049194335938,0.05404707420028792,0.04952731469405352,0.5759599332220368,0.7512520868113522,0,25
31,18,cem_initial,candidate,288.62274169921875,0.057898997407426975,0.053379237901192575,0.7078464106844741,0.7863105175292153,0,25
31,19,cem_initial,candidate,100.82473754882812,0.03233069103848954,0.02781093153225514,0.5141903171953256,0.44574290484140233,1,22
31,20,cem_initial,candidate,172.21072387695312,0.029232679748749706,0.024712920242515306,0.5659432387312187,0.3555926544240401,1,4
31,21,cem_initial,candidate,194.56893920898438,0.03201820177307237,0.027498442266837973,0.5943238731218697,0.44073455759599334,1,15
31,22,cem_initial,candidate,386.04779052734375,0.036702093199260884,0.032182333693026484,0.9766277128547579,0.5676126878130217,1,6
31,23,cem_initial,candidate,131.55564880371094,0.07174252903629416,0.06722276953005976,0.5442404006677797,0.8547579298831386,0,25
31,24,cem_initial,candidate,232.8642578125,0.05757577445657657,0.05305601495034217,0.6210350584307178,0.7813021702838063,0,25
31,25,cem_initial,candidate,71.80526733398438,0.043207196036131726,0.038687436529897326,0.48914858096828046,0.6894824707846411,0,25
31,26,cem_initial,candidate,188.24594116210938,0.025010369277385144,0.020490609771150744,0.5826377295492488,0.2337228714524207,1,9
31,27,cem_initial,candidate,357.5419921875,0.05977796445238432,0.05525820494614992,0.8697829716193656,0.7963272120200334,0,25
31,28,cem_initial,candidate,369.3392333984375,0.060766035837216986,0.056246276330982586,0.9148580968280468,0.8013355592654424,0,25
31,29,cem_initial,candidate,369.90960693359375,0.07065258622223146,0.06613282671599706,0.9181969949916527,0.8514190317195326,0,25
31,30,cem_initial,candidate,386.6670227050781,0.0705769535170851,0.0660571940108507,0.9782971619365609,0.8497495826377296,0,25
31,31,cem_initial,candidate,258.45709228515625,0.12852335038963303,0.12400359088339863,0.669449081803005,0.9833055091819699,0,25
31,32,cem_initial,candidate,353.44415283203125,0.06589495058885564,0.06137519108262124,0.8497495826377296,0.8230383973288815,0,25
31,33,cem_initial,candidate,309.3878173828125,0.07249433421316996,0.06797457470693556,0.7278797996661102,0.8564273789649416,0,25
31,34,cem_initial,candidate,211.1717987060547,0.02162594417185663,0.01710618466562223,0.6010016694490818,0.16193656093489148,1,8
31,35,cem_initial,candidate,282.5652770996094,0.04274596247357816,0.03822620296734376,0.6961602671118531,0.6861435726210351,0,25
31,36,cem_initial,candidate,329.9880676269531,0.06897528998509767,0.06445553047886327,0.7679465776293823,0.8414023372287145,0,25
31,37,cem_initial,candidate,338.7540283203125,0.09551697534226157,0.09099721583602717,0.7863105175292153,0.9282136894824707,0,25
31,38,cem_initial,candidate,332.580810546875,0.12454087455721614,0.12002111505098174,0.7729549248747913,0.9766277128547579,0,25
31,39,cem_initial,candidate,316.8418273925781,0.05969500679573825,0.05517524728950385,0.7412353923205343,0.7946577629382304,0,25
31,40,cem_initial,candidate,380.8104248046875,0.04442540489612776,0.03990564538989336,0.9666110183639399,0.6944908180300501,0,25
31,41,cem_initial,candidate,380.74298095703125,0.052767327569260995,0.048247568063026595,0.9649415692821369,0.7295492487479132,0,25
31,42,cem_initial,candidate,210.59683227539062,0.05277259608176364,0.04825283657552924,0.5993322203672788,0.7312186978297162,0,25
31,43,cem_initial,candidate,320.80450439453125,0.03211724702595683,0.02759748751972243,0.7479131886477463,0.44240400667779634,1,6
31,44,cem_initial,candidate,249.07496643066406,0.04209452999773718,0.03757477049150278,0.6427378964941569,0.6844741235392321,0,25
31,45,cem_initial,candidate,377.5928955078125,0.03279276901652873,0.02827300951029433,0.9532554257095158,0.4574290484140234,1,6
31,46,cem_initial,candidate,376.3306579589844,0.1059183758786627,0.1013986163724283,0.9465776293823038,0.9482470784641068,0,25
31,47,cem_initial,candidate,215.44552612304688,0.02350336080428562,0.018983601298051222,0.6060100166944908,0.2036727879799666,1,11
31,48,cem_initial,candidate,255.6000518798828,0.048488833194754555,0.043969073688520155,0.66110183639399,0.7078464106844741,0,25
31,49,cem_initial,candidate,345.16839599609375,0.031236186753190592,0.026716427246956193,0.8146911519198664,0.42237061769616024,1,8
31,50,cem_initial,candidate,243.81710815429688,0.03586597599146277,0.03134621648522837,0.6377295492487479,0.5509181969949917,1,4
31,51,cem_initial,candidate,341.84930419921875,0.08026769324792292,0.07574793374168852,0.8013355592654424,0.8814691151919867,0,25
31,52,cem_initial,candidate,339.764892578125,0.03922210936181348,0.03470234985557908,0.7913188647746243,0.6444073455759599,1,9
31,53,cem_initial,candidate,284.4183349609375,0.03569529227320616,0.031175532766971763,0.7011686143572621,0.5442404006677797,1,20
31,54,cem_initial,candidate,373.25115966796875,0.1433040617396619,0.1387843022334275,0.9315525876460768,0.991652754590985,0,25
31,55,cem_initial,candidate,273.844970703125,0.08797055212778149,0.08345079262154709,0.6894824707846411,0.9065108514190318,0,25
31,56,cem_initial,candidate,118.7409439086914,0.07481803477841986,0.07029827527218546,0.5292153589315526,0.8597662771285476,0,25
31,57,cem_initial,candidate,297.40667724609375,0.04869059514826017,0.04417083564202577,0.7145242070116862,0.7128547579298832,0,25
31,58,cem_initial,candidate,383.55145263671875,0.06198403466916479,0.057464275162930394,0.9716193656093489,0.8063439065108514,0,25
31,59,cem_initial,candidate,354.3791198730469,0.034153305008887525,0.029633545502653125,0.8614357262103506,0.4941569282136895,1,9
31,60,cem_initial,candidate,81.42564392089844,0.039390023934468714,0.034870264428234314,0.5041736227045075,0.6510851419031719,1,24
31,61,cem_initial,candidate,217.66668701171875,0.05798064138292615,0.05346088187669175,0.6076794657762938,0.7879799666110183,0,25
31,62,cem_initial,candidate,57.64142990112305,0.038189540233819354,0.033669780727584954,0.46410684474123537,0.6193656093489148,1,9
31,63,cem_initial,candidate,284.0164794921875,0.07540864110712188,0.07088888160088748,0.6994991652754591,0.8614357262103506,0,25
31,64,cem_initial,candidate,353.70086669921875,0.0504907670929491,0.0459710075867147,0.8547579298831386,0.7195325542570952,0,25
31,65,cem_initial,candidate,340.04693603515625,0.15667811801755643,0.15215835851132203,0.7929883138564274,0.994991652754591,0,25
31,66,cem_initial,candidate,337.6646423339844,0.0307538091070281,0.026234049600793702,0.7829716193656093,0.4073455759599332,1,4
31,67,cem_initial,candidate,368.6220703125,0.044897251570857895,0.040377492064623495,0.9131886477462438,0.6961602671118531,0,25
31,68,cem_initial,candidate,364.50616455078125,0.10410788882737965,0.09958812932114525,0.8981636060100167,0.9449081803005008,0,25
31,69,cem_initial,candidate,254.29873657226562,0.07766784611496413,0.07314808660872973,0.657762938230384,0.8697829716193656,0,25
31,70,cem_initial,candidate,378.6799011230469,0.05435136339579762,0.04983160388956322,0.9582637729549248,0.7579298831385642,0,25
31,71,cem_initial,candidate,272.58099365234375,0.09014686801207128,0.08562710850583688,0.6844741235392321,0.9165275459098498,0,25
31,72,cem_initial,candidate,329.0567932128906,0.10184838708241191,0.09732862757617751,0.7646076794657763,0.9398998330550918,0,25
31,73,cem_initial,candidate,297.1975402832031,0.009597330918538304,0.005077571412303903,0.7128547579298832,0.021702838063439065,1,11
31,74,cem_initial,candidate,322.8215637207031,0.08919749042169195,0.08467773091545755,0.7529215358931552,0.9148580968280468,0,25
