snapshot,candidate,source,label,learned_proxy_cost,physical_distance_m,physical_regret_m,proxy_rank_fraction,physical_rank_fraction,success,executed_steps
9,0,cem_initial,candidate,88.220458984375,0.08593565857636273,0.0812138982485118,0.5492487479131887,0.9315525876460768,0,25
9,1,cem_initial,candidate,271.62066650390625,0.037140730582904236,0.0324189702550533,0.8297161936560935,0.5926544240400667,1,3
9,2,cem_initial,candidate,405.03045654296875,0.045478240414624185,0.04075648008677325,0.988313856427379,0.7512520868113522,0,25
9,3,cem_initial,candidate,251.32876586914062,0.024778361311910926,0.02005660098405999,0.7963272120200334,0.2337228714524207,1,12
9,4,cem_initial,candidate,278.9151306152344,0.05212687820301438,0.04740511787516344,0.8480801335559266,0.8013355592654424,0,25
9,5,cem_initial,candidate,251.7738800048828,0.03193033204713553,0.027208571719284595,0.7979966611018364,0.41736227045075125,1,3
9,6,cem_initial,candidate,377.5638732910156,0.08598525860369995,0.08126349827584901,0.9699499165275459,0.9332220367278798,0,25
9,7,cem_initial,candidate,239.36842346191406,0.033441270718087404,0.02871951039023647,0.7679465776293823,0.4574290484140234,1,24
9,8,cem_initial,candidate,219.9186248779297,0.009056938667549535,0.004335178339698599,0.7378964941569283,0.008347245409015025,1,12
9,9,cem_initial,candidate,362.9586486816406,0.09420940800848075,0.08948764768062982,0.9582637729549248,0.9582637729549248,0,25
9,10,cem_initial,candidate,395.368896484375,0.04589772433223043,0.04117596400437949,0.9833055091819699,0.7545909849749582,0,25
9,11,cem_initial,candidate,252.56436157226562,0.047845728678303764,0.04312396835045283,0.8013355592654424,0.7662771285475793,0,25
9,12,cem_initial,candidate,382.304931640625,0.06336137181245656,0.05863961148460563,0.9749582637729549,0.8580968280467446,0,25
9,13,cem_initial,candidate,68.18226623535156,0.054812897555179915,0.05009113722732898,0.5191986644407346,0.8113522537562604,0,25
9,14,cem_initial,candidate,288.40582275390625,0.0901756819101048,0.08545392158225387,0.8697829716193656,0.9515859766277128,0,25
9,15,cem_initial,candidate,284.40362548828125,0.0340806068267914,0.029358846498940463,0.8647746243739566,0.48747913188647746,1,12
9,16,cem_initial,candidate,360.3819885253906,0.034322834620102126,0.02960107429225119,0.9549248747913188,0.4958263772954925,1,11
9,17,cem_initial,candidate,313.7782897949219,0.08815274393605199,0.08343098360820106,0.9098497495826378,0.9449081803005008,0,25
9,18,cem_initial,candidate,274.05377197265625,0.05676154273319871,0.052039782405347776,0.8347245409015025,0.8180300500834724,0,25
9,19,cem_initial,candidate,174.13853454589844,0.05984072315166271,0.055118962823811776,0.672787979966611,0.8380634390651085,0,25
9,20,cem_initial,candidate,192.7271728515625,0.05764322277818447,0.05292146245033354,0.6928213689482471,0.8230383973288815,0,25
9,21,cem_initial,candidate,210.90419006347656,0.02576364647924423,0.021041886151393293,0.7278797996661102,0.2587646076794658,1,10
9,22,cem_initial,candidate,139.52932739257812,0.04395695058060769,0.03923519025275675,0.6193656093489148,0.7378964941569283,0,25
9,23,cem_initial,candidate,242.65725708007812,0.06104709684697946,0.05632533651912852,0.7729549248747913,0.8447412353923205,0,25
9,24,cem_initial,candidate,222.43386840820312,0.018677340598219194,0.013955580270368258,0.7445742904841403,0.08848080133555926,1,12
9,25,cem_initial,candidate,177.975341796875,0.058704161140600127,0.05398240081274919,0.674457429048414,0.8297161936560935,0,25
9,26,cem_initial,candidate,290.6785888671875,0.07373731140196381,0.06901555107411288,0.8764607679465777,0.9065108514190318,0,25
9,27,cem_initial,candidate,196.80584716796875,0.02961570260450277,0.024893942276651836,0.7011686143572621,0.3606010016694491,1,12
9,28,cem_initial,candidate,142.19659423828125,0.07720528710410167,0.07248352677625074,0.6227045075125208,0.9115191986644408,0,25
9,29,cem_initial,candidate,246.08572387695312,0.06154117980748802,0.05681941947963709,0.7779632721202003,0.8480801335559266,0,25
9,30,cem_initial,candidate,136.64892578125,0.05819849470166981,0.05347673437381888,0.6160267111853088,0.8247078464106845,0,25
9,31,cem_initial,candidate,160.60543823242188,0.05176881172818028,0.047047051400329346,0.6444073455759599,0.7979966611018364,0,25
9,32,cem_initial,candidate,254.6001434326172,0.1067941322906892,0.10207237196283826,0.8046744574290484,0.9766277128547579,0,25
9,33,cem_initial,candidate,291.4107360839844,0.06779051786030693,0.063068757532456,0.8814691151919867,0.8814691151919867,0,25
9,34,cem_initial,candidate,216.06198120117188,0.042057788873216095,0.03733602854536516,0.7312186978297162,0.7228714524207012,0,25
9,35,cem_initial,candidate,86.85474395751953,0.02723006565430266,0.022508305326451723,0.5459098497495827,0.28046744574290483,1,12
9,36,cem_initial,candidate,241.58236694335938,0.07224062780358187,0.06751886747573094,0.7712854757929883,0.9031719532554258,0,25
9,37,cem_initial,candidate,234.49862670898438,0.03858005896173875,0.03385829863388781,0.7612687813021702,0.657762938230384,1,13
9,38,cem_initial,candidate,291.2071228027344,0.126788486184915,0.12206672585706407,0.8781302170283807,0.993322203672788,0,25
9,39,cem_initial,candidate,394.2325439453125,0.042031663304848685,0.03730990297699775,0.9816360601001669,0.7212020033388982,0,25
9,40,cem_initial,candidate,164.52566528320312,0.03309563297069536,0.02837387264284442,0.6510851419031719,0.4507512520868113,1,12
9,41,cem_initial,candidate,133.27410888671875,0.03331070015007609,0.028588939822225153,0.6060100166944908,0.4524207011686144,1,21
9,42,cem_initial,candidate,265.96087646484375,0.04327524732333581,0.03855348699548487,0.8213689482470785,0.7295492487479132,0,25
9,43,cem_initial,candidate,136.32736206054688,0.10307883566631183,0.0983570753384609,0.6143572621035058,0.9716193656093489,0,25
9,44,cem_initial,candidate,259.5162353515625,0.02199889079123031,0.017277130463379375,0.8130217028380634,0.15025041736227046,1,8
9,45,cem_initial,candidate,220.68365478515625,0.016842573597023347,0.012120813269172411,0.7412353923205343,0.04674457429048414,1,17
