snapshot,population,spearman_learned_true_latent,spearman_true_latent_physical,spearman_learned_physical,top10pct_recall_true_latent,top10pct_recall_physical,false_elite_rate_physical,dynamics_selection_regret_latent,representation_selection_regret_m,end_to_end_selection_regret_m,selected_physical_distance_m,latent_selected_physical_distance_m,oracle_physical_distance_m,candidate_headroom_m,start_physical_distance_m,oracle_improvement_m,selected_success,latent_selected_success,oracle_candidate_success,representation_success_gap,end_to_end_success_gap
0,initial,0.3020527859237536,0.5245601173020528,0.26136363636363635,0.5,0.5,0.25,107.591796875,0.0,0.0022607638172169146,0.025151512051621798,0.022890748234404883,0.022890748234404883,0.012884430879976972,0.04713428510108607,0.024243536866681185,1.0,1.0,1.0,0.0,0.0
0,final,-0.11473607038123164,0.4193548387096773,-0.05095307917888562,0.0,0.25,0.5,154.34231567382812,0.009128643978301598,0.011086076840409978,0.03586420454093921,0.03390677167883083,0.02477812770052923,0.010396600969971248,0.04713428510108607,0.02235615740055684,1.0,1.0,1.0,0.0,0.0
1,initial,0.23680351906158356,-0.29288856304985333,0.0975073313782991,0.0,0.0,0.5,33.9571533203125,0.0,0.014509646273964144,0.18699257806749367,0.17248293179352953,0.17248293179352953,0.014509646284329047,0.18699257807445788,0.014509646280928351,0.0,0.0,0.0,0.0,0.0
1,final,0.3739002932551319,0.15139296187683285,0.016129032258064516,0.0,0.0,0.75,20.91949462890625,0.0019543952367863104,0.001954395236856671,0.18699257807986333,0.18699257807979297,0.18503818284300666,0.0019543952325210556,0.18699257807445788,0.001954395231451217,0.0,0.0,0.0,0.0,0.0
